onX,onY,schOnTime,offX,offY,schOffTime,bookedTime,Counts
-86.41134644,42.10870361,0.729166667,-86.43498993,42.11429977,0.736111111,0.728472222,1
-86.41134644,42.10870361,0.729166667,-86.43498993,42.11429977,0.736111111,0.557638889,1
-86.41134644,42.10870361,0.729166667,-86.43498993,42.11429977,0.736111111,0.557638889,1
-86.44391632,42.14014053,0.729166667,-86.44148254,42.08347702,0.736111111,0.726388889,1
-86.4242,42.0856,0.729166667,-86.45549774,42.07906342,0.736111111,0.727083333,1
-86.45893097,42.04759598,0.732638889,-86.44148254,42.08358765,0.736111111,0.731944444,1
-86.44869232,42.09635925,0.739583333,-86.42191315,42.08197784,0.746527778,0.736111111,1
-86.3956,42.0901,0.743055556,-86.43887329,42.09872055,0.746527778,0.75625,1
-86.3956,42.0901,0.743055556,-86.45683289,42.1072731,0.746527778,0.756944444,1
-86.3956,42.0901,0.743055556,-86.41630554,42.09653091,0.746527778,0.75625,1
-86.43615723,42.08345413,0.746527778,-86.45166779,42.09522247,0.75,0.74375,1
-86.3956,42.0901,0.75,-86.452,42.1165,0.760416667,0.523611111,1
-86.48532104,42.10649872,0.75,-86.41667175,42.09745026,0.760416667,0.589583333,1
-86.48532104,42.10649872,0.75,-86.44493103,42.09866333,0.760416667,0.589583333,1
-86.48532104,42.10649872,0.75,-86.44432831,42.0950737,0.760416667,0.588888889,1
-86.452,42.1165,0.75,-86.452034,42.11642075,0.760416667,0.527083333,1
-86.452,42.1165,0.753472222,-86.452034,42.11642075,0.763888889,0.525,1
-86.43971252,42.08915329,0.760416667,-86.4816,42.1109,0.770833333,0.523611111,1
-86.452,42.1165,0.836805556,-86.452034,42.11642075,0.847222222,0.527083333,1
-86.452,42.1165,0.854166667,-86.452034,42.11642075,0.864583333,0.527083333,1
-86.47795105,42.10004044,0.25,-86.48178864,42.11087799,0.260416667,0.523611111,1
-86.46141052,42.0922699,0.25,-86.4782,42.0886,0.260416667,0.733333333,1
-86.4598,42.1099,0.25,-86.4543,42.054,0.260416667,0.523611111,1
-86.4560318,42.09658432,0.25,-86.47428131,42.10406494,0.256944444,0.247222222,1
-86.45226288,42.10745239,0.25,-86.42594147,42.08149338,0.253472222,0.245833333,1
-86.45226288,42.10745239,0.25,-86.41919708,42.08029556,0.253472222,0.246527778,1
-86.43247223,42.1185379,0.253472222,-86.4587,42.0475,0.260416667,0.252777778,1
-86.44121552,42.09811401,0.253472222,-86.41622925,42.13280106,0.256944444,0.250694444,1
-86.45792389,42.10008621,0.253472222,-86.42102814,42.09737015,0.256944444,0.252083333,1
-86.44736481,42.09701157,0.253472222,-86.41657257,42.07310104,0.260416667,0.252083333,1
-86.44552612,42.09747696,0.253472222,-86.4207077,42.07810593,0.256944444,0.252777778,1
-86.452,42.1165,0.253472222,-86.452034,42.11642075,0.263888889,0.525,1
-86.39872742,42.12935257,0.260416667,-86.502,42.0807,0.270833333,0.523611111,1
-86.41532898,42.12275314,0.260416667,-86.46639252,42.11528397,0.270833333,0.523611111,1
-86.4535,42.1046,0.260416667,-86.43565369,42.10214615,0.263888889,0.704166667,1
-86.42191315,42.08197784,0.260416667,-86.41220093,42.12324142,0.267361111,0.256944444,1
-86.45088959,42.11050797,0.260416667,-86.42532349,42.07723618,0.270833333,0.523611111,1
-86.42868042,42.11538696,0.263888889,-86.42592621,42.11846924,0.274305556,0.523611111,1
-86.45568848,42.13240433,0.263888889,-86.41882324,42.10778809,0.274305556,0.523611111,1
-86.4484787,42.10889435,0.263888889,-86.4338,42.0854,0.267361111,0.261111111,1
-86.41129303,42.10868835,0.263888889,-86.45329285,42.11584091,0.270833333,0.261805556,1
-86.44128418,42.0904274,0.267361111,-86.47428131,42.10406494,0.277777778,0.523611111,1
-86.45800781,42.11000061,0.270833333,-86.41235352,42.1232338,0.28125,0.286111111,1
-86.43959808,42.11284637,0.270833333,-86.50337982,42.07065201,0.28125,0.523611111,1
-86.44145966,42.08228302,0.274305556,-86.4782,42.0886,0.284722222,0.523611111,1
-86.40882111,42.09679794,0.274305556,-86.43821716,42.07611465,0.284722222,0.523611111,1
-86.45704651,42.10639954,0.277777778,-86.45199585,42.04628754,0.288194444,0.523611111,1
-86.41539001,42.12347412,0.28125,-86.4442,42.1463,0.291666667,0.523611111,1
-86.4301,42.0929,0.28125,-86.45731354,42.05484772,0.291666667,0.523611111,1
-86.4397,42.0892,0.28125,-86.43565369,42.10214615,0.291666667,0.523611111,1
-86.47795105,42.10004044,0.284722222,-86.48178864,42.11087799,0.295138889,0.523611111,1
-86.43431091,42.09544754,0.284722222,-86.48178864,42.11087799,0.288194444,0.28125,1
-86.42594147,42.08149338,0.284722222,-86.4163208,42.12220001,0.288194444,0.281944444,1
-86.44919586,42.1149292,0.284722222,-86.502,42.0807,0.288194444,0.284027778,1
-86.42532349,42.07723618,0.288194444,-86.4373703,42.12151718,0.291666667,0.284722222,1
-86.44612122,42.12427902,0.288194444,-86.47182465,42.08440018,0.291666667,0.286805556,1
-86.40084076,42.12611771,0.288194444,-86.48497772,42.08027649,0.291666667,0.286805556,1
-86.4431839,42.09878922,0.290972222,-86.42686462,42.07410812,0.297916667,0.670138889,1
-86.41539001,42.12347412,0.291666667,-86.4442,42.1463,0.302083333,0.523611111,1
-86.48369598,42.09916687,0.291666667,-86.42191315,42.08197784,0.302083333,0.523611111,1
-86.44381714,42.0990715,0.291666667,-86.47428131,42.10406494,0.295138889,0.751388889,1
-86.44146729,42.0827179,0.291666667,-86.44077301,42.1086731,0.302083333,0.523611111,1
-86.45361328,42.07948685,0.291666667,-86.41235352,42.09027863,0.295138889,0.288888889,1
-86.45226288,42.10745239,0.291666667,-86.3956,42.0901,0.291666667,0.258333333,1
-86.45704651,42.10639954,0.291666667,-86.45199585,42.04628754,0.291666667,0.280555556,1
-86.4598,42.1099,0.291666667,-86.4589,42.0476,0.295138889,0.248611111,1
-86.44148254,42.08358765,0.291666667,-86.4589,42.0476,0.295138889,0.288888889,1
-86.4598,42.1099,0.291666667,-86.4587,42.0475,0.295138889,0.252083333,1
-86.42594147,42.08149338,0.295138889,-86.4631424,42.1099968,0.302083333,0.293055556,1
-86.43825531,42.09686279,0.295138889,-86.4782,42.0886,0.298611111,0.292361111,1
-86.44017792,42.1206131,0.295138889,-86.4536,42.0477,0.298611111,0.291666667,1
-86.452,42.1165,0.295138889,-86.452034,42.11642075,0.305555556,0.527083333,1
-86.45239258,42.1158905,0.298611111,-86.43399811,42.11748505,0.309027778,0.523611111,1
-86.40987396,42.11433411,0.298611111,-86.42191315,42.08197784,0.302083333,0.295138889,1
-86.44457245,42.09775162,0.298611111,-86.3929,42.0972,0.309027778,0.523611111,1
-86.44793701,42.09686279,0.302083333,-86.4782,42.0886,0.3125,0.523611111,1
-86.4598,42.1099,0.305555556,-86.44284058,42.12601471,0.3125,0.305555556,1
-86.44017792,42.09672165,0.305555556,-86.4782,42.0886,0.315972222,0.523611111,1
-86.4378891,42.11637878,0.305555556,-86.45409393,42.08624649,0.309027778,0.304166667,1
-86.44736481,42.09788132,0.305555556,-86.43565369,42.10214615,0.3125,0.303472222,1
-86.43280792,42.09253311,0.305555556,-86.3956,42.0901,0.315972222,0.523611111,1
-86.44308472,42.09547424,0.309027778,-86.46534729,42.11397934,0.3125,0.308333333,1
-86.4301,42.0927,0.3125,-86.48298645,42.1085968,0.322916667,0.523611111,1
-86.45457458,42.1038475,0.3125,-86.48298645,42.1085968,0.322916667,0.523611111,1
-86.45246887,42.08963013,0.3125,-86.48290253,42.10858154,0.322916667,0.523611111,1
,,0.3125,-86.486,42.0847,0.315972222,0.309027778,1
-86.47973633,42.11115265,0.3125,-86.43538666,42.09188461,0.315972222,0.311805556,1
-86.44844818,42.09255219,0.3125,-86.42191315,42.08197784,0.315972222,0.310416667,1
-86.44675446,42.09174728,0.3125,-86.4179,42.0801,0.322916667,0.523611111,1
-86.43164825,42.1079483,0.3125,-86.48290253,42.10858154,0.322916667,0.523611111,1
-86.4468689,42.10000229,0.3125,-86.48290253,42.10858154,0.322916667,0.523611111,1
-86.438797,42.09329987,0.3125,-86.48298645,42.1085968,0.322916667,0.523611111,1
-86.44368744,42.09463501,0.3125,-86.48298645,42.1085968,0.322916667,0.523611111,1
-86.44480133,42.08011246,0.3125,-86.48290253,42.10858154,0.322916667,0.523611111,1
-86.452,42.1165,0.3125,-86.452034,42.11642075,0.322916667,0.527083333,1
-86.44675446,42.09174728,0.315972222,-86.4179,42.0801,0.319444444,0.313888889,1
-86.48153687,42.10273743,0.315972222,-86.43399811,42.11748505,0.319444444,0.315277778,1
-86.43112946,42.08456039,0.319444444,-86.45571899,42.1131897,0.322916667,0.317361111,1
-86.4112,42.0897,0.322916667,-86.45722961,42.10243988,0.326388889,0.319444444,1
-86.4112,42.0897,0.322916667,-86.45409393,42.08624649,0.326388889,0.319444444,1
-86.47973633,42.11115265,0.322916667,-86.43538666,42.09188461,0.326388889,0.321527778,1
-86.42856598,42.1147995,0.326388889,-86.4593,42.1137,0.329861111,0.326388889,1
-86.41085815,42.1086998,0.326388889,-86.43590546,42.08919907,0.329861111,0.324305556,1
-86.44927979,42.09702301,0.329861111,-86.42926788,42.09401321,0.336805556,0.329166667,1
-86.44146729,42.08251953,0.329861111,-86.48432159,42.09103775,0.333333333,0.329166667,1
-86.43112946,42.08456039,0.329861111,-86.43399811,42.11748505,0.336805556,0.327083333,1
-86.39117432,42.10292053,0.329861111,-86.4571228,42.05661774,0.333333333,0.326388889,1
-86.4611969,42.08673859,0.333333333,-86.43538666,42.09188461,0.336805556,0.547916667,1
-86.45020294,42.0853653,0.333333333,-86.486,42.0847,0.34375,0.523611111,1
-86.45004272,42.08737946,0.333333333,-86.45571899,42.1131897,0.34375,0.523611111,1
-86.4611969,42.08673859,0.333333333,-86.43538666,42.09188461,0.336805556,0.547916667,1
-86.40085602,42.12753296,0.333333333,-86.45329285,42.11584091,0.340277778,0.332638889,1
-86.44572449,42.10552216,0.333333333,-86.44612122,42.12427902,0.336805556,0.296527778,1
-86.43515015,42.11426163,0.333333333,-86.44309998,42.14993286,0.34375,0.523611111,1
-86.43093109,42.08435059,0.333333333,-86.4405365,42.10957718,0.34375,0.523611111,1
-86.4296875,42.08423615,0.333333333,-86.45571899,42.1131897,0.34375,0.523611111,1
-86.44295502,42.11112976,0.333333333,-86.48136139,42.10754013,0.333333333,0.328472222,1
-86.42856598,42.1147995,0.333333333,-86.502,42.0807,0.333333333,0.325694444,1
-86.43206024,42.11541748,0.333333333,-86.4849,42.0836,0.336805556,0.332638889,1
-86.44747162,42.08844757,0.333333333,-86.42532349,42.07723618,0.333333333,0.326388889,1
-86.45349884,42.10519409,0.333333333,-86.41850281,42.06805038,0.333333333,0.31875,1
-86.4539,42.0968,0.336805556,-86.4918,42.0831,0.340277778,0.336111111,1
-86.41178894,42.12326813,0.336805556,-86.4405365,42.10957718,0.34375,0.334027778,1
-86.40659332,42.13502884,0.336805556,-86.41919708,42.08029556,0.34375,0.336111111,1
-86.45331573,42.11309814,0.336805556,-86.4362,42.0842,0.340277778,0.334027778,1
-86.4416,42.114,0.336805556,-86.4368,42.0736,0.340277778,0.334027778,1
-86.452,42.1165,0.336805556,-86.452034,42.11642075,0.347222222,0.525,1
-86.45231628,42.10297012,0.340277778,-86.48586273,42.08056641,0.34375,0.3375,1
-86.45683289,42.10733032,0.340277778,-86.43565369,42.10214615,0.34375,0.338194444,1
-86.42856598,42.11488342,0.340277778,-86.4852,42.081,0.350694444,0.338888889,1
-86.45437622,42.10649109,0.34375,-86.45560455,42.08740997,0.350694444,0.340277778,1
-86.4597702,42.09957123,0.34375,-86.4409,42.0855,0.347222222,0.341666667,1
-86.45103455,42.10117722,0.34375,-86.43538666,42.09188461,0.347222222,0.342361111,1
-86.45237732,42.10868073,0.34375,-86.43740082,42.08069229,0.350694444,0.340972222,1
-86.44284058,42.12601471,0.347222222,-86.45975494,42.10988617,0.350694444,0.346527778,1
-86.46450806,42.10650635,0.347222222,-86.4772644,42.10733414,0.350694444,0.346527778,1
-86.45907593,42.09699249,0.350694444,-86.423,42.1014,0.354166667,0.347222222,1
-86.46066284,42.0976944,0.350694444,-86.4163208,42.12220001,0.357638889,0.347916667,1
-86.44243622,42.09189224,0.350694444,-86.4362,42.0842,0.354166667,0.349305556,1
-86.45239258,42.1158905,0.354166667,-86.43399811,42.11748505,0.357638889,0.592361111,1
-86.43601227,42.11438751,0.354166667,-86.4589,42.0476,0.357638889,0.350694444,1
-86.43605804,42.11856079,0.354166667,-86.4782,42.0886,0.361111111,0.352083333,1
-86.43106842,42.10610199,0.357638889,-86.452034,42.11642075,0.361111111,0.355555556,1
-86.44612122,42.12427902,0.357638889,-86.44572449,42.10552216,0.364583333,0.356944444,1
-86.43565369,42.10214615,0.357638889,-86.44736481,42.09788132,0.361111111,0.356944444,1
-86.4307251,42.08400345,0.357638889,-86.45239258,42.1158905,0.361111111,0.354166667,1
-86.4589,42.0476,0.361111111,-86.45975494,42.10988617,0.364583333,0.359722222,1
-86.40704346,42.12484741,0.361111111,-86.4589,42.0476,0.364583333,0.360416667,1
-86.43399811,42.11748505,0.361111111,-86.48153687,42.10273743,0.368055556,0.357638889,1
-86.4535,42.1026,0.364583333,-86.48178864,42.11087799,0.375,0.523611111,1
-86.50134277,42.08172989,0.364583333,-86.4682,42.1126,0.375,0.523611111,1
-86.4642868,42.10618973,0.364583333,-86.4757,42.0715,0.368055556,0.361111111,1
-86.44981384,42.09771347,0.368055556,-86.4242,42.0856,0.375,0.365277778,1
-86.41814423,42.10895157,0.368055556,-86.42191315,42.08197784,0.371527778,0.367361111,1
-86.39972687,42.12531281,0.368055556,-86.4782,42.0886,0.375,0.367361111,1
-86.41190338,42.1232605,0.371527778,-86.43902588,42.14796066,0.375,0.368055556,1
-86.43515015,42.11426163,0.371527778,-86.452034,42.11642075,0.375,0.368055556,1
-86.43940735,42.12232208,0.375,-86.3956,42.0901,0.378472222,0.322916667,1
-86.4587,42.0475,0.375,-86.42191315,42.08197784,0.378472222,0.373611111,1
-86.42532349,42.07723618,0.375,-86.44844818,42.09255219,0.378472222,0.375,1
-86.45226288,42.10745239,0.375,-86.47724152,42.11014938,0.378472222,0.374305556,1
-86.43878174,42.06967163,0.375,-86.4782,42.0886,0.378472222,0.361111111,1
-86.45683289,42.10735703,0.375,-86.3956,42.0901,0.378472222,0.33125,1
-86.45683289,42.1072731,0.375,-86.3956,42.0901,0.375,0.347222222,1
-86.4568,42.1072,0.375,-86.3956,42.0901,0.378472222,0.370833333,1
-86.47538757,42.09888458,0.375,-86.3956,42.0901,0.378472222,0.259027778,1
-86.4642868,42.10618973,0.378472222,-86.4362,42.0842,0.385416667,0.377777778,1
-86.42829132,42.11603165,0.378472222,-86.45864105,42.1156044,0.381944444,0.377083333,1
-86.454,42.0992,0.378472222,-86.4577,42.0471,0.381944444,0.376388889,1
-86.4642868,42.10618973,0.378472222,-86.4859,42.0852,0.385416667,0.377083333,1
-86.44612122,42.12427902,0.378472222,-86.48178864,42.10803986,0.381944444,0.377777778,1
-86.4371109,42.07411575,0.378472222,-86.41209412,42.12324905,0.381944444,0.375,1
-86.44329071,42.12488174,0.381944444,-86.436,42.0816,0.385416667,0.378472222,1
-86.4535,42.1026,0.385416667,-86.48178864,42.11087799,0.392361111,0.385416667,1
-86.43738556,42.12194824,0.385416667,-86.4432,42.104,0.388888889,0.384027778,1
-86.45328522,42.0999794,0.388888889,-86.42532349,42.07723618,0.392361111,0.385416667,1
-86.4536,42.0477,0.388888889,-86.44017792,42.1206131,0.399305556,0.388194444,1
-86.42191315,42.08197784,0.388888889,-86.40987396,42.11433411,0.392361111,0.386111111,1
-86.4535,42.102,0.392361111,-86.43708801,42.0831337,0.399305556,0.390277778,1
-86.48298645,42.1085968,0.392361111,-86.5005722,42.07424545,0.395833333,0.523611111,1
-86.43691254,42.11383057,0.395833333,-86.45774078,42.11179352,0.40625,0.523611111,1
-86.48290253,42.10858154,0.395833333,-86.42572784,42.08197403,0.40625,0.523611111,1
-86.452,42.1165,0.395833333,-86.452034,42.11642075,0.40625,0.527083333,1
-86.43538666,42.09188461,0.399305556,-86.47973633,42.11115265,0.40625,0.398611111,1
-86.42828369,42.11942291,0.399305556,-86.43152618,42.08459854,0.40625,0.396527778,1
-86.42532349,42.07723618,0.402777778,-86.44747162,42.08844757,0.409722222,0.399305556,1
-86.4311142,42.11537933,0.402777778,-86.42113495,42.08722305,0.409722222,0.402083333,1
-86.48298645,42.1085968,0.40625,-86.4843,42.0812,0.409722222,0.593055556,1
-86.43138123,42.09341049,0.40625,-86.48252869,42.11005402,0.409722222,0.403472222,1
-86.45166779,42.09522247,0.409722222,-86.43615723,42.08345413,0.413194444,0.409027778,1
-86.45004272,42.08737946,0.413194444,-86.45239258,42.1158905,0.416666667,0.410416667,1
-86.42594147,42.08149338,0.413194444,-86.44077301,42.1086731,0.416666667,0.410416667,1
-86.42971039,42.08172607,0.416666667,-86.45774078,42.11179352,0.427083333,0.523611111,1
-86.44247437,42.10180664,0.416666667,-86.4177,42.0826,0.416666667,0.408333333,1
-86.4468689,42.10085678,0.416666667,-86.42191315,42.08197784,0.416666667,0.4,1
-86.42259979,42.07630539,0.416666667,-86.411026,42.10868835,0.420138889,0.415972222,1
-86.41152191,42.10838318,0.416666667,-86.46401215,42.11122894,0.416666667,0.407638889,1
-86.44490814,42.09630966,0.416666667,-86.4372,42.1181,0.427083333,0.523611111,1
-86.45975494,42.10988617,0.416666667,-86.4782,42.0886,0.416666667,0.397916667,1
-86.45744324,42.11085892,0.416666667,-86.44572449,42.10552216,0.420138889,0.413194444,1
-86.44249725,42.09865189,0.416666667,-86.49716949,42.07513046,0.416666667,0.388194444,1
-86.43963623,42.12195969,0.416666667,-86.4589,42.0476,0.416666667,0.384027778,1
-86.45975494,42.10988617,0.416666667,-86.45097351,42.12096024,0.416666667,0.395138889,1
-86.43591309,42.11761475,0.416666667,-86.4409,42.0855,0.420138889,0.413888889,1
-86.44248962,42.09700012,0.416666667,-86.436203,42.09794617,0.416666667,0.410416667,1
-86.41606903,42.09651566,0.420138889,-86.43615723,42.08345413,0.427083333,0.416666667,1
-86.452,42.1165,0.420138889,-86.452034,42.11642075,0.430555556,0.525,1
-86.42532349,42.07723618,0.423611111,-86.45328522,42.0999794,0.430555556,0.422222222,1
-86.43399811,42.11748505,0.423611111,-86.45239258,42.1158905,0.427083333,0.420833333,1
-86.41235352,42.09027863,0.423611111,-86.47682953,42.10961151,0.434027778,0.422222222,1
-86.454422,42.11468506,0.427083333,-86.4682,42.1126,0.434027778,0.423611111,1
-86.45450592,42.10079956,0.427083333,-86.486,42.0847,0.430555556,0.423611111,1
-86.4589,42.0476,0.427083333,-86.40704346,42.12484741,0.4375,0.424305556,1
-86.43878174,42.06967163,0.427083333,-86.4782,42.0886,0.430555556,0.425694444,1
-86.45450592,42.10108948,0.427083333,-86.436,42.0816,0.434027778,0.426388889,1
-86.44149017,42.08303833,0.427083333,-86.4196,42.0817,0.430555556,0.425,1
-86.47724152,42.11014938,0.427083333,-86.45226288,42.10745239,0.434027778,0.423611111,1
-86.41685486,42.08301163,0.427083333,-86.4297,42.0817,0.430555556,0.425,1
-86.4362,42.0842,0.430555556,-86.45331573,42.11309814,0.434027778,0.428472222,1
-86.42971039,42.08172607,0.430555556,-86.4815,42.1054,0.434027778,0.429861111,1
-86.454422,42.11468506,0.434027778,-86.4432,42.104,0.4375,0.43125,1
-86.46534729,42.11397934,0.434027778,-86.44384003,42.10657501,0.4375,0.433333333,1
-86.4417038,42.10238266,0.434027778,-86.44020081,42.08332443,0.4375,0.431944444,1
-86.44572449,42.10552216,0.440972222,-86.43565369,42.10214615,0.447916667,0.434722222,1
-86.45004272,42.08737946,0.440972222,-86.45043182,42.11264801,0.444444444,0.438194444,1
-86.45404816,42.10814285,0.440972222,-86.43787384,42.07007217,0.444444444,0.4375,1
-86.45665741,42.09465027,0.440972222,-86.4362,42.0842,0.444444444,0.438194444,1
-86.436203,42.09794617,0.444444444,-86.44248962,42.09700012,0.447916667,0.443055556,1
-86.3956,42.0901,0.444444444,-86.4090271,42.13332367,0.447916667,0.440972222,1
-86.3956,42.0901,0.444444444,-86.44457245,42.09775162,0.447916667,0.440972222,1
-86.44612122,42.12427902,0.444444444,-86.452034,42.11642075,0.447916667,0.441666667,1
-86.4535,42.1026,0.447916667,-86.48178864,42.11087799,0.458333333,0.523611111,1
-86.4056,42.1355,0.447916667,-86.4554,42.1019,0.451388889,0.447222222,1
-86.43565369,42.10214615,0.451388889,-86.42856598,42.11496735,0.454861111,0.448611111,1
-86.45954132,42.0922699,0.451388889,-86.4511,42.117,0.454861111,0.449305556,1
-86.4642868,42.10618973,0.451388889,-86.42771149,42.11514282,0.454861111,0.447916667,1
-86.41505432,42.11359406,0.451388889,-86.4831,42.1052,0.454861111,0.450694444,1
-86.4543457,42.10868073,0.451388889,-86.43643188,42.08872223,0.454861111,0.449305556,1
-86.43688965,42.1141243,0.454861111,-86.43043518,42.08421707,0.458333333,0.451388889,1
-86.40671539,42.12519455,0.454861111,-86.41849518,42.07973862,0.458333333,0.453472222,1
-86.44496918,42.09268188,0.454861111,-86.46534729,42.11397934,0.458333333,0.452083333,1
-86.4318,42.119,0.458333333,-86.4589,42.0476,0.46875,0.523611111,1
-86.42594147,42.08149338,0.458333333,-86.45226288,42.10745239,0.461805556,0.456944444,1
-86.41466522,42.0965271,0.458333333,-86.43509674,42.08736801,0.461805556,0.457638889,1
-86.43395996,42.1149826,0.458333333,-86.3956,42.0901,0.461805556,0.442361111,1
-86.4318,42.119,0.458333333,-86.4589,42.0476,0.461805556,0.45625,1
-86.43399811,42.11748505,0.461805556,-86.43164063,42.08459854,0.465277778,0.461111111,1
-86.42113495,42.08722305,0.461805556,-86.4311142,42.11537933,0.465277778,0.458333333,1
-86.45290375,42.10810471,0.461805556,-86.4372,42.0733,0.465277778,0.459722222,1
-86.431633,42.11535263,0.461805556,-86.4389,42.1008,0.465277778,0.459027778,1
-86.41882324,42.10778809,0.461805556,-86.45568848,42.13240433,0.465277778,0.459027778,1
-86.4587,42.0475,0.461805556,-86.43247223,42.1185379,0.465277778,0.461111111,1
-86.452,42.1165,0.461805556,-86.452034,42.11642075,0.472222222,0.527083333,1
-86.47682953,42.10961151,0.465277778,-86.42532349,42.07723618,0.472222222,0.463194444,1
-86.41820526,42.08219528,0.465277778,-86.42532349,42.07723618,0.46875,0.465277778,1
-86.46044922,42.08220673,0.465277778,-86.45864105,42.1156044,0.472222222,0.463194444,1
-86.46534729,42.11397934,0.465277778,-86.42829132,42.11603165,0.472222222,0.465277778,1
-86.452034,42.11642075,0.465277778,-86.4587,42.0475,0.479166667,0.464583333,1
-86.4297,42.0817,0.46875,-86.45774078,42.11179352,0.479166667,0.523611111,1
-86.43538666,42.09188461,0.46875,-86.4822998,42.08952713,0.472222222,0.465277778,1
-86.4362,42.0842,0.46875,-86.46450806,42.10650635,0.472222222,0.466666667,1
-86.42191315,42.08197784,0.46875,-86.41814423,42.10895157,0.475694444,0.468055556,1
-86.454422,42.11468506,0.46875,-86.4432,42.104,0.472222222,0.465972222,1
-86.43575287,42.08453751,0.475694444,-86.45552826,42.08420563,0.479166667,0.472916667,1
-86.45331573,42.11309814,0.475694444,-86.426651,42.07980728,0.479166667,0.475,1
-86.45491791,42.11335754,0.475694444,-86.4409,42.0855,0.479166667,0.475,1
-86.452,42.1165,0.479166667,-86.452034,42.11642075,0.489583333,0.527083333,1
-86.43978882,42.1231842,0.482638889,-86.4372,42.0733,0.489583333,0.479166667,1
-86.42771149,42.11518478,0.482638889,-86.46450806,42.10650635,0.489583333,0.479861111,1
-86.40612793,42.13323975,0.482638889,-86.436203,42.09794617,0.486111111,0.481944444,1
-86.45097351,42.12096024,0.486111111,-86.45975494,42.10988617,0.493055556,0.485416667,1
-86.452034,42.11642075,0.486111111,-86.43515015,42.11426163,0.493055556,0.483333333,1
-86.43601227,42.11438751,0.486111111,-86.41433716,42.10902405,0.489583333,0.484027778,1
-86.4757,42.0715,0.486111111,-86.4642868,42.10618973,0.493055556,0.482638889,1
-86.4782,42.0886,0.489583333,-86.43878174,42.06967163,0.496527778,0.486111111,1
-86.4297,42.0817,0.489583333,-86.41685486,42.08301163,0.496527778,0.488888889,1
-86.42159271,42.07781219,0.493055556,-86.41085815,42.1086998,0.5,0.490277778,1
-86.44612122,42.12427902,0.5,-86.43896484,42.09783173,0.506944444,0.498611111,1
-86.3956,42.0901,0.5,-86.452,42.1165,0.510416667,0.523611111,1
-86.43565369,42.10214615,0.5,-86.44985199,42.10225296,0.506944444,0.5,1
-86.43538666,42.09188461,0.5,-86.4611969,42.08673859,0.503472222,0.547916667,1
-86.46534729,42.11397934,0.5,-86.44308472,42.09547424,0.506944444,0.497222222,1
-86.4432,42.104,0.5,-86.43738556,42.12194824,0.506944444,0.496527778,1
-86.43756866,42.12232971,0.5,-86.42532349,42.07723618,0.510416667,0.497222222,1
-86.452034,42.11642075,0.503472222,-86.43959808,42.1166687,0.506944444,0.502083333,1
-86.42191315,42.08197784,0.503472222,-86.4468689,42.10085678,0.510416667,0.502777778,1
-86.41197968,42.12325668,0.503472222,-86.42532349,42.07723618,0.510416667,0.500694444,1
-86.44844818,42.09255219,0.503472222,-86.45394135,42.11663437,0.506944444,0.502083333,1
-86.43140411,42.08460999,0.506944444,-86.43565369,42.10214615,0.513888889,0.504166667,1
-86.48884583,42.09878159,0.510416667,-86.486,42.0796,0.517361111,0.507638889,1
-86.49350739,42.07883453,0.510416667,-86.45862579,42.11023331,0.517361111,0.509722222,1
-86.49350739,42.07883453,0.510416667,-86.45862579,42.11023331,0.517361111,0.484027778,1
-86.41178894,42.12326813,0.510416667,-86.44725037,42.10952759,0.513888889,0.508333333,1
-86.43093109,42.08406067,0.510416667,-86.45655823,42.1300621,0.513888889,0.509722222,1
-86.43867493,42.12195587,0.510416667,-86.43538666,42.09188461,0.513888889,0.509027778,1
-86.4598,42.1099,0.510416667,-86.4587,42.0475,0.520833333,0.509722222,1
-86.43165588,42.115345,0.510416667,-86.4782,42.0886,0.513888889,0.509027778,1
-86.49279785,42.08943939,0.510416667,-86.44020081,42.08332443,0.513888889,0.509027778,1
-86.43643188,42.08872223,0.513888889,-86.44572449,42.10552216,0.517361111,0.511805556,1
-86.4179,42.0801,0.513888889,-86.44615173,42.10180664,0.520833333,0.5125,1
-86.4368,42.0736,0.513888889,-86.46450806,42.10650635,0.517361111,0.5125,1
,,0.513888889,-86.42971039,42.08172607,0.517361111,0.510416667,1
-86.4368,42.0736,0.517361111,-86.45050812,42.10225677,0.524305556,0.515972222,1
-86.44308472,42.09547424,0.517361111,-86.41213226,42.12324524,0.524305556,0.514583333,1
-86.41550446,42.11796188,0.520833333,-86.42191315,42.08197784,0.524305556,0.520138889,1
-86.43161011,42.11572647,0.520833333,-86.436203,42.09794617,0.524305556,0.520138889,1
-86.42594147,42.08149338,0.520833333,-86.42191315,42.08197784,0.524305556,0.51875,1
-86.45571899,42.1131897,0.520833333,-86.41505432,42.11359406,0.53125,0.523611111,1
-86.43093109,42.08406067,0.524305556,-86.45655823,42.1300621,0.527777778,0.522916667,1
-86.42532349,42.07723618,0.524305556,-86.41235352,42.09027863,0.53125,0.523611111,1
-86.48178864,42.10803986,0.524305556,-86.44612122,42.12427902,0.527777778,0.523611111,1
-86.45709229,42.13053513,0.524305556,-86.4242,42.0856,0.527777778,0.522222222,1
-86.40392303,42.13516235,0.527777778,-86.42191315,42.08197784,0.53125,0.526388889,1
-86.4362,42.0842,0.527777778,-86.44243622,42.09189224,0.53125,0.525,1
-86.486,42.0796,0.527777778,-86.48884583,42.09878159,0.53125,0.527083333,1
