"dat_id","per_id","age","gender","income","lic","mode","purpose","X","geoid_o","sampno","deptime","geoid_d","zid","arrtime","dist","autoivtt","darivtt","walktt","costauto","sharedridecost","darefare","busfare","buswaitt","bustt","u_perid","emp","child16","hh_auto","PERRKWT0"
3,320283901,5,2,-7,1,5,9,9,260210019002,3202839,"9/16/2015 11:47",260210021003,260000000000,"9/16/2015 12:22",0.69,1.035,1.182857143,11.82857143,0.414,0.1656,2.069,1.0345,-99999,1.656,0,1,-99999,3,50.3237925
3,320283902,5,1,-7,1,4,9,9,260210019002,3202839,"9/16/2015 11:47",260210021003,260000000000,"9/16/2015 12:22",0.69,1.035,1.182857143,11.82857143,0.414,0.1656,2.069,1.0345,-99999,1.656,0,1,-99999,3,48.1231784
3,320315001,4,1,-7,1,4,3,3,260210024001,3203150,"9/28/2015 6:08",260210021003,260000000000,"9/28/2015 6:18",6.5,9.75,11.14285714,111.4285714,3.9,1.56,2.65,1.325,-99999,15.6,0,0,-99999,2,53.806757
3,320315002,4,2,-7,1,4,9,9,260210024001,3203150,"9/28/2015 9:46",260210021003,260000000000,"9/28/2015 10:00",0.76,1.14,1.302857143,13.02857143,0.456,0.1824,2.076,1.038,-99999,1.824,1,1,-99999,2,37.9867042
3,320582201,5,1,6,1,4,13,13,260210014001,3205822,"9/22/2015 13:30",260210021003,260000000000,"9/22/2015 14:18",7.5,11.25,12.85714286,128.5714286,4.5,1.8,2.75,1.375,-99999,18,0,1,-99999,2,31.6944878
3,320582201,5,1,6,1,4,9,9,260210014001,3205822,"9/22/2015 16:00",260210021003,260000000000,"9/22/2015 16:16",6.28,9.42,10.76571429,107.6571429,3.768,1.5072,2.628,1.314,-99999,15.072,0,1,-99999,2,31.6944878
3,320608001,5,2,4,1,4,13,13,260210015001,3206080,"9/28/2015 10:15",260210015002,260000000000,"9/28/2015 10:30",2.64,3.96,4.525714286,45.25714286,1.584,0.6336,2.264,1.132,-99999,6.336,0,0,-99999,1,58.7907435
3,320608001,5,2,4,1,4,9,9,260210015001,3206080,"9/28/2015 12:35",260210014003,260000000000,"9/28/2015 14:10",2.46,3.69,4.217142857,42.17142857,1.476,0.5904,2.246,1.123,-99999,5.904,0,0,-99999,1,58.7907435
3,320623701,5,2,-7,1,5,1,1,260210017001,3206237,"10/1/2015 13:47",260210017001,260000000000,"10/1/2015 15:40",5.81,8.715,9.96,99.6,3.486,1.3944,2.581,1.2905,-99999,13.944,0,1,-99999,1,46.9049911
3,320623702,5,1,-7,1,4,1,1,260210017001,3206237,"10/1/2015 13:47",260210017001,260000000000,"10/1/2015 15:40",5.81,8.715,9.96,99.6,3.486,1.3944,2.581,1.2905,-99999,13.944,0,1,-99999,1,44.8538781
3,320665201,6,1,-7,1,4,17,17,260210014002,3206652,"10/27/2015 8:20",260210021003,260000000000,"10/27/2015 8:47",3.15,4.725,5.4,54,1.89,0.756,2.315,1.1575,-99999,7.56,1,1,-99999,2,30.1546528
3,320695001,4,2,7,1,4,3,3,260210101003,3206950,"10/5/2015 5:13",261390231002,261000000000,"10/5/2015 6:00",52.09,78.135,89.29714286,892.9714286,31.254,12.5016,7.209,3.6045,-99999,125.016,0,0,-99999,4,54.2142528
3,320695002,4,1,7,1,4,3,3,260210101003,3206950,"10/5/2015 3:24",260210102006,260000000000,"10/5/2015 3:31",5.28,7.92,9.051428571,90.51428571,3.168,1.2672,2.528,1.264,-99999,12.672,0,0,-99999,4,45.9542789
3,320712002,5,1,7,1,4,9,9,260210009001,3207120,"9/22/2015 13:35",260210021003,260000000000,"9/22/2015 13:45",6.04,9.06,10.35428571,103.5428571,3.624,1.4496,2.604,1.302,-99999,14.496,0,1,-99999,1,30.2709812
3,321105502,4,2,8,1,4,3,3,260210014001,3211055,"10/22/2015 7:30",260210015001,260000000000,"10/22/2015 7:35",1.53,2.295,2.622857143,26.22857143,0.918,0.3672,2.153,1.0765,-99999,3.672,1,0,-99999,2,41.6020819
3,321197501,5,2,5,1,4,9,9,260210008002,3211975,"9/23/2015 9:05",260210021003,260000000000,"9/23/2015 9:53",1.21,1.815,2.074285714,20.74285714,0.726,0.2904,2.121,1.0605,-99999,2.904,1,1,-99999,1,54.7967306
3,321197501,5,2,5,1,1,17,17,260210008002,3211975,"9/23/2015 15:40",260210025002,260000000000,"9/23/2015 15:55",1.14,1.71,1.954285714,19.54285714,0.684,0.2736,2.114,1.057,-99999,2.736,0,1,-99999,1,54.7967306
3,321397501,4,2,5,1,4,15,15,260210018002,3213975,"9/23/2015 8:15",260210016001,260000000000,"9/23/2015 8:30",5.38,8.07,9.222857143,92.22857143,3.228,1.2912,2.538,1.269,-99999,12.912,1,2,-99999,3,87.9261616
3,321397502,4,1,5,1,4,3,3,260210018002,3213975,"9/23/2015 5:30",260210015002,260000000000,"9/23/2015 5:47",8.06,12.09,13.81714286,138.1714286,4.836,1.9344,2.806,1.403,-99999,19.344,0,0,-99999,3,74.5299094
3,321409701,5,2,5,1,4,15,15,260210019002,3214097,"10/5/2015 12:11",260210021003,260000000000,"10/5/2015 12:20",4.53,6.795,7.765714286,77.65714286,2.718,1.0872,2.453,1.2265,-99999,10.872,0,1,-99999,1,54.7967306
3,321409701,5,2,5,1,4,14,14,260210019002,3214097,"10/5/2015 17:17",260210020003,260000000000,"10/5/2015 17:49",0.39,0.585,0.668571429,6.685714286,0.234,0.0936,2.039,1.0195,-99999,0.936,0,1,-99999,1,54.7967306
3,321687002,4,2,8,1,4,16,16,260210018002,3216870,"9/28/2015 17:45",260210020003,260000000000,"9/28/2015 17:55",4.93,7.395,8.451428571,84.51428571,2.958,1.1832,2.493,1.2465,-99999,11.832,0,0,-99999,3,40.1278818
3,321889901,4,1,4,1,4,10,10,260210014001,3218899,"9/30/2015 6:15",260210015001,260000000000,"9/30/2015 6:20",1.53,2.295,2.622857143,26.22857143,0.918,0.3672,2.153,1.0765,-99999,3.672,0,0,-99999,2,46.3280646
3,321889902,5,2,4,1,4,3,3,260210014001,3218899,"9/30/2015 7:55",260210111003,260000000000,"9/30/2015 8:10",8.45,12.675,14.48571429,144.8571429,5.07,2.028,2.845,1.4225,-99999,20.28,1,0,-99999,2,52.8935564
3,321975301,4,1,3,1,4,9,9,260210018002,3219753,"9/29/2015 10:22",260210021003,260000000000,"9/29/2015 10:51",0.43,0.645,0.737142857,7.371428571,0.258,0.1032,2.043,1.0215,-99999,1.032,0,1,-99999,1,50.4410936
3,322091101,4,2,3,1,4,3,3,260210014002,3220911,"10/15/2015 8:15",260210008003,260000000000,"10/15/2015 8:30",5.25,7.875,9,90,3.15,1.26,2.525,1.2625,-99999,12.6,1,0,-99999,1,53.2751586
3,322122201,6,2,5,1,4,4,4,260210019002,3221222,"10/14/2015 8:00",260210023002,260000000000,"10/14/2015 8:30",11.78,17.67,20.19428571,201.9428571,7.068,2.8272,3.178,1.589,-99999,28.272,1,97,-99999,4,46.9049911
3,322122202,6,1,5,1,5,5,5,260210019002,3221222,"10/14/2015 8:00",260210023002,260000000000,"10/14/2015 8:30",11.78,17.67,20.19428571,201.9428571,7.068,2.8272,3.178,1.589,-99999,28.272,1,97,-99999,4,44.8538781
3,322317701,4,2,4,1,4,17,17,260210111001,3223177,"9/29/2015 18:30",260210015001,260000000000,"9/29/2015 18:40",5.12,7.68,8.777142857,87.77142857,3.072,1.2288,2.512,1.256,-99999,12.288,0,0,-99999,1,48.9854792
3,322386201,4,2,-7,1,4,14,14,260210019002,3223862,"10/21/2015 13:10",260210015001,260000000000,"10/21/2015 13:30",11.98,17.97,20.53714286,205.3714286,7.188,2.8752,3.198,1.599,-99999,28.752,0,2,-99999,5,59.1115638
3,322386206,2,1,-7,-99999,5,14,14,260210019002,3223862,"10/21/2015 13:10",260210015001,260000000000,"10/21/2015 13:30",11.98,17.97,20.53714286,205.3714286,7.188,2.8752,3.198,1.599,-99999,28.752,0,-99999,-99999,5,60.0212043
3,322581802,4,1,4,1,4,16,16,260210018003,3225818,"10/26/2015 19:30",260210007002,260000000000,"10/26/2015 19:45",6.01,9.015,10.30285714,103.0285714,3.606,1.4424,2.601,1.3005,-99999,14.424,0,1,-99999,2,56.9497862
3,322584601,4,2,7,1,4,19,19,260210015001,3225846,"10/20/2015 7:10",260210016001,260000000000,"10/20/2015 7:25",0.44,0.66,0.754285714,7.542857143,0.264,0.1056,2.044,1.022,-99999,1.056,1,0,-99999,3,59.3396001
3,322584601,4,2,7,1,4,19,19,260210015001,3225846,"10/20/2015 14:40",260210016001,260000000000,"10/20/2015 14:50",3.57,5.355,6.12,61.2,2.142,0.8568,2.357,1.1785,-99999,8.568,0,0,-99999,3,59.3396001
3,322584601,4,2,7,1,4,19,19,260210015001,3225846,"10/20/2015 16:15",260210017002,260000000000,"10/20/2015 16:25",3.39,5.085,5.811428571,58.11428571,2.034,0.8136,2.339,1.1695,-99999,8.136,0,0,-99999,3,59.3396001
3,322584601,4,2,7,1,4,17,17,260210015001,3225846,"10/20/2015 16:40",260210008001,260000000000,"10/20/2015 16:55",6.53,9.795,11.19428571,111.9428571,3.918,1.5672,2.653,1.3265,-99999,15.672,0,0,-99999,3,59.3396001
3,322584602,4,1,7,1,4,3,3,260210015001,3225846,"10/20/2015 7:30",260210024002,260000000000,"10/20/2015 8:00",9.51,14.265,16.30285714,163.0285714,5.706,2.2824,2.951,1.4755,-99999,22.824,1,0,-99999,3,64.611903
3,322584603,4,1,7,1,4,17,17,260210015001,3225846,"10/20/2015 6:00",260210024002,260000000000,"10/20/2015 6:20",9.51,14.265,16.30285714,163.0285714,5.706,2.2824,2.951,1.4755,-99999,22.824,0,5,-99999,3,61.4015252
3,322584603,4,1,7,1,4,19,19,260210015001,3225846,"10/20/2015 18:45",260210017002,260000000000,"10/20/2015 19:00",1.99,2.985,3.411428571,34.11428571,1.194,0.4776,2.199,1.0995,-99999,4.776,0,5,-99999,3,61.4015252
3,322584604,3,1,7,1,5,6,6,260210015001,3225846,"10/20/2015 7:10",260210017002,260000000000,"10/20/2015 7:15",3.39,5.085,5.811428571,58.11428571,2.034,0.8136,2.339,1.1695,-99999,8.136,1,5,-99999,3,81.7639294
3,322584604,3,1,7,1,5,17,17,260210015001,3225846,"10/20/2015 17:00",260210017002,260000000000,"10/20/2015 17:10",3.39,5.085,5.811428571,58.11428571,2.034,0.8136,2.339,1.1695,-99999,8.136,0,5,-99999,3,81.7639294
3,322584605,2,2,7,-99999,5,6,6,260210015001,3225846,"10/20/2015 7:10",260210016001,260000000000,"10/20/2015 7:25",0.44,0.66,0.754285714,7.542857143,0.264,0.1056,2.044,1.022,-99999,1.056,1,-99999,-99999,3,65.3031076
3,322584605,2,2,7,-99999,5,17,17,260210015001,3225846,"10/20/2015 16:40",260210008001,260000000000,"10/20/2015 16:55",6.53,9.795,11.19428571,111.9428571,3.918,1.5672,2.653,1.3265,-99999,15.672,0,-99999,-99999,3,65.3031076
3,322767201,4,2,8,1,4,19,19,260210018003,3227672,"9/21/2015 15:15",260210020003,260000000000,"9/21/2015 15:25",4.31,6.465,7.388571429,73.88571429,2.586,1.0344,2.431,1.2155,-99999,10.344,0,2,-99999,2,82.282619
3,322767202,4,1,8,1,4,19,19,260210018003,3227672,"9/21/2015 7:45",260210020003,260000000000,"9/21/2015 8:00",4.31,6.465,7.388571429,73.88571429,2.586,1.0344,2.431,1.2155,-99999,10.344,1,0,-99999,2,82.9000261
3,322767202,4,1,8,1,4,19,19,260210018003,3227672,"9/21/2015 11:15",260210020003,260000000000,"9/21/2015 11:25",4.31,6.465,7.388571429,73.88571429,2.586,1.0344,2.431,1.2155,-99999,10.344,0,0,-99999,2,82.9000261
3,322767203,2,1,8,-99999,5,6,6,260210018003,3227672,"9/21/2015 7:45",260210020003,260000000000,"9/21/2015 8:00",4.31,6.465,7.388571429,73.88571429,2.586,1.0344,2.431,1.2155,-99999,10.344,1,-99999,-99999,2,81.3490302
3,322767204,1,1,8,-99999,5,6,6,260210018003,3227672,"9/21/2015 7:45",260210020003,260000000000,"9/21/2015 8:00",4.31,6.465,7.388571429,73.88571429,2.586,1.0344,2.431,1.2155,-99999,10.344,1,-99999,-99999,2,81.3490302
3,322872501,4,2,-7,1,4,7,7,260210014001,3228725,"10/7/2015 17:50",260210014001,260000000000,"10/7/2015 17:55",1.15,1.725,1.971428571,19.71428571,0.69,0.276,2.115,1.0575,-99999,2.76,0,0,-99999,2,48.8551929
3,322872502,4,1,-7,1,4,7,7,260210014001,3228725,"10/7/2015 7:25",260210014001,260000000000,"10/7/2015 7:30",1.15,1.725,1.971428571,19.71428571,0.69,0.276,2.115,1.0575,-99999,2.76,1,1,-99999,2,53.3022433
3,323262901,5,2,6,1,5,9,9,260210014003,3232629,"10/7/2015 11:15",260210014002,260000000000,"10/7/2015 11:50",2.92,4.38,5.005714286,50.05714286,1.752,0.7008,2.292,1.146,-99999,7.008,0,1,-99999,3,31.5335883
3,323262901,5,2,6,1,5,16,16,260210014003,3232629,"10/7/2015 17:30",260210008001,260000000000,"10/7/2015 17:45",6.83,10.245,11.70857143,117.0857143,4.098,1.6392,2.683,1.3415,-99999,16.392,0,1,-99999,3,31.5335883
3,323262902,5,1,6,1,4,9,9,260210014003,3232629,"10/7/2015 11:15",260210014002,260000000000,"10/7/2015 11:50",2.92,4.38,5.005714286,50.05714286,1.752,0.7008,2.292,1.146,-99999,7.008,0,1,-99999,3,30.1546528
3,323262902,5,1,6,1,4,16,16,260210014003,3232629,"10/7/2015 17:30",260210008001,260000000000,"10/7/2015 17:45",6.83,10.245,11.70857143,117.0857143,4.098,1.6392,2.683,1.3415,-99999,16.392,0,1,-99999,3,30.1546528
3,323562201,5,1,5,1,4,9,9,260210016001,3235622,"9/30/2015 12:10",260210021003,260000000000,"9/30/2015 13:15",1.47,2.205,2.52,25.2,0.882,0.3528,2.147,1.0735,-99999,3.528,0,0,-99999,2,44.8538781
3,323562202,5,2,5,1,5,9,9,260210016001,3235622,"9/30/2015 12:10",260210021003,260000000000,"9/30/2015 13:15",1.47,2.205,2.52,25.2,0.882,0.3528,2.147,1.0735,-99999,3.528,0,1,-99999,2,46.9049911
3,323575401,4,1,6,1,4,9,9,260210014003,3235754,"11/11/2015 6:45",260210014003,260000000000,"11/11/2015 6:50",0.24,0.36,0.411428571,4.114285714,0.144,0.0576,2.024,1.012,-99999,0.576,0,0,-99999,2,27.6194344
3,323575402,4,2,6,1,4,3,3,260210014003,3235754,"11/11/2015 14:00",260210018002,260000000000,"11/11/2015 14:20",3.48,5.22,5.965714286,59.65714286,2.088,0.8352,2.348,1.174,-99999,8.352,0,0,-99999,2,31.1191673
3,323846601,4,2,6,1,4,9,9,260210008002,3238466,"10/26/2015 14:00",260210014003,260000000000,"10/26/2015 14:15",7.1,10.65,12.17142857,121.7142857,4.26,1.704,2.71,1.355,-99999,17.04,0,2,-99999,2,32.5838428
3,323973202,4,2,9,1,4,3,3,260210018003,3239732,"9/30/2015 7:43",260210004002,260000000000,"9/30/2015 7:59",8.26,12.39,14.16,141.6,4.956,1.9824,2.826,1.413,-99999,19.824,1,0,-99999,3,103.2102338
3,324379001,4,2,2,1,4,2,2,260210022001,3243790,"10/15/2015 6:00",260210011001,260000000000,"10/15/2015 6:15",4.62,6.93,7.92,79.2,2.772,1.1088,2.462,1.231,-99999,11.088,0,0,-99999,1,97.5402529
3,324379001,4,2,2,1,4,1,1,260210022001,3243790,"10/15/2015 18:43",260210021003,260000000000,"10/15/2015 19:01",3.99,5.985,6.84,68.4,2.394,0.9576,2.399,1.1995,-99999,9.576,0,0,-99999,1,97.5402529
3,324609601,4,1,6,1,4,19,19,260210005001,3246096,"10/28/2015 7:30",260210024002,260000000000,"10/28/2015 7:40",3.2,4.8,5.485714286,54.85714286,1.92,0.768,2.32,1.16,-99999,7.68,1,0,-99999,2,64.2889597
3,324609601,4,1,6,1,4,3,3,260210005001,3246096,"10/28/2015 8:58",260210025002,260000000000,"10/28/2015 9:08",2.6,3.9,4.457142857,44.57142857,1.56,0.624,2.26,1.13,-99999,6.24,1,0,-99999,2,64.2889597
3,324609601,4,1,6,1,4,3,3,260210005001,3246096,"10/28/2015 13:07",260210025002,260000000000,"10/28/2015 13:14",2.6,3.9,4.457142857,44.57142857,1.56,0.624,2.26,1.13,-99999,6.24,0,0,-99999,2,64.2889597
3,324609601,4,1,6,1,4,3,3,260210005001,3246096,"10/28/2015 16:13",261590120004,262000000000,"10/28/2015 16:33",23.19,34.785,39.75428571,397.5428571,13.914,5.5656,4.319,2.1595,-99999,55.656,0,0,-99999,2,64.2889597
3,324609602,4,2,6,1,4,9,9,260210005001,3246096,"10/28/2015 6:45",260210021003,260000000000,"10/28/2015 17:45",24.07,36.105,41.26285714,412.6285714,14.442,5.7768,4.407,2.2035,-99999,57.768,0,0,-99999,2,58.5284391
3,324609603,2,1,6,-99999,5,6,6,260210005001,3246096,"10/28/2015 7:30",260210213002,260000000000,"10/28/2015 8:00",10.96,16.44,18.78857143,187.8857143,6.576,2.6304,3.096,1.548,-99999,26.304,1,-99999,-99999,2,63.0861625
3,324609604,2,1,6,-99999,5,6,6,260210005001,3246096,"10/28/2015 7:30",260210213002,260000000000,"10/28/2015 8:00",10.96,16.44,18.78857143,187.8857143,6.576,2.6304,3.096,1.548,-99999,26.304,1,-99999,-99999,2,63.0861625
3,324609605,1,1,6,-99999,5,15,15,260210005001,3246096,"10/28/2015 6:45",261590105002,262000000000,"10/28/2015 7:15",24.17,36.255,41.43428571,414.3428571,14.502,5.8008,4.417,2.2085,-99999,58.008,0,-99999,-99999,2,63.0861625
3,324634601,4,2,2,1,4,17,17,260210003002,3246346,"10/29/2015 17:23",260210018002,260000000000,"10/29/2015 17:47",9.47,14.205,16.23428571,162.3428571,5.682,2.2728,2.947,1.4735,-99999,22.728,0,0,-99999,2,87.4219123
3,324634601,4,2,2,1,4,19,19,260210003002,3246346,"10/29/2015 22:20",260210024001,260000000000,"10/29/2015 22:30",5.17,7.755,8.862857143,88.62857143,3.102,1.2408,2.517,1.2585,-99999,12.408,0,0,-99999,2,87.4219123
3,324634602,4,2,2,1,4,19,19,260210003002,3246346,"10/29/2015 6:45",260210017001,260000000000,"10/29/2015 7:00",5.01,7.515,8.588571429,85.88571429,3.006,1.2024,2.501,1.2505,-99999,12.024,0,6,-99999,2,67.7929536
3,324634602,4,2,2,1,4,19,19,260210003002,3246346,"10/29/2015 7:45",260210003001,260000000000,"10/29/2015 8:15",2.26,3.39,3.874285714,38.74285714,1.356,0.5424,2.226,1.113,-99999,5.424,1,6,-99999,2,67.7929536
3,324634602,4,2,2,1,4,19,19,260210003002,3246346,"10/29/2015 11:12",260210003001,260000000000,"10/29/2015 11:15",0.96,1.44,1.645714286,16.45714286,0.576,0.2304,2.096,1.048,-99999,2.304,0,6,-99999,2,67.7929536
3,324634602,4,2,2,1,4,19,19,260210003002,3246346,"10/29/2015 14:35",260210017001,260000000000,"10/29/2015 14:50",10.09,15.135,17.29714286,172.9714286,6.054,2.4216,3.009,1.5045,-99999,24.216,0,6,-99999,2,67.7929536
3,324634602,4,2,2,1,4,19,19,260210003002,3246346,"10/29/2015 15:40",260210003001,260000000000,"10/29/2015 16:01",2.35,3.525,4.028571429,40.28571429,1.41,0.564,2.235,1.1175,-99999,5.64,0,6,-99999,2,67.7929536
3,324634603,2,2,2,-99999,5,6,6,260210003002,3246346,"10/29/2015 6:45",260210017001,260000000000,"10/29/2015 7:00",10.09,15.135,17.29714286,172.9714286,6.054,2.4216,3.009,1.5045,-99999,24.216,0,-99999,-99999,2,102.1279107
3,324634604,2,1,2,-99999,5,6,6,260210003002,3246346,"10/29/2015 7:45",260210010001,260000000000,"10/29/2015 8:00",2.35,3.525,4.028571429,40.28571429,1.41,0.564,2.235,1.1175,-99999,5.64,1,-99999,-99999,2,94.2296267
3,324634605,1,1,2,-99999,5,6,6,260210003002,3246346,"10/29/2015 7:45",260210003001,260000000000,"10/29/2015 11:20",0.63,0.945,1.08,10.8,0.378,0.1512,2.063,1.0315,-99999,1.512,1,-99999,-99999,2,94.2296267
3,324634606,1,1,2,-99999,5,6,6,260210003002,3246346,"10/29/2015 7:45",260210003001,260000000000,"10/29/2015 7:47",0.26,0.39,0.445714286,4.457142857,0.156,0.0624,2.026,1.013,-99999,0.624,1,-99999,-99999,2,94.2296267
3,324689301,4,1,1,1,4,4,4,260210022001,3246893,"10/13/2015 7:07",260210022001,260000000000,"10/13/2015 15:24",6.95,10.425,11.91428571,119.1428571,4.17,1.668,2.695,1.3475,-99999,16.68,1,0,-99999,2,79.1704569
3,324689302,4,2,1,1,4,17,17,260210022001,3246893,"10/13/2015 7:51",260210003002,260000000000,"10/13/2015 7:53",1,1.5,1.714285714,17.14285714,0.6,0.24,2.1,1.05,-99999,2.4,1,5,-99999,2,78.5808262
3,324689302,4,2,1,1,4,17,17,260210022001,3246893,"10/13/2015 11:53",260210003002,260000000000,"10/13/2015 11:59",1.04,1.56,1.782857143,17.82857143,0.624,0.2496,2.104,1.052,-99999,2.496,0,5,-99999,2,78.5808262
3,324746401,5,1,4,1,5,14,14,260210111003,3247464,"10/8/2015 12:00",260210015002,260000000000,"10/8/2015 13:00",1.68,2.52,2.88,28.8,1.008,0.4032,2.168,1.084,-99999,4.032,0,1,-99999,3,56.2198772
3,324746401,5,1,4,1,5,14,14,260210111003,3247464,"10/8/2015 19:30",260210021003,260000000000,"10/8/2015 20:35",0.68,1.02,1.165714286,11.65714286,0.408,0.1632,2.068,1.034,-99999,1.632,0,1,-99999,3,56.2198772
3,324835701,5,2,-7,1,4,15,15,260210007001,3248357,"10/21/2015 12:20",260210009001,260000000000,"10/21/2015 12:30",1.98,2.97,3.394285714,33.94285714,1.188,0.4752,2.198,1.099,-99999,4.752,0,1,-99999,1,57.5254678
3,324942501,4,1,5,1,4,3,3,260210016001,3249425,"10/6/2015 5:35",260210015002,260000000000,"10/6/2015 5:43",4.31,6.465,7.388571429,73.88571429,2.586,1.0344,2.431,1.2155,-99999,10.344,0,0,-99999,3,41.0828389
3,324942502,5,2,5,1,4,17,17,260210016001,3249425,"10/6/2015 9:05",260210016001,260000000000,"10/6/2015 10:45",7.22,10.83,12.37714286,123.7714286,4.332,1.7328,2.722,1.361,-99999,17.328,1,1,-99999,3,46.9049911
3,324943001,5,1,7,1,4,17,17,260210016001,3249430,"10/26/2015 11:30",260210007003,260000000000,"10/26/2015 11:50",7.2,10.8,12.34285714,123.4285714,4.32,1.728,2.72,1.36,-99999,17.28,0,1,-99999,3,30.2709812
3,325010801,4,1,5,1,4,19,19,260210015002,3250108,"9/23/2015 7:45",260210020003,260000000000,"9/23/2015 7:56",7.8,11.7,13.37142857,133.7142857,4.68,1.872,2.78,1.39,-99999,18.72,1,2,-99999,2,90.9814091
3,325010801,4,1,5,1,4,19,19,260210015002,3250108,"9/23/2015 10:45",260210020003,260000000000,"9/23/2015 11:20",1.36,2.04,2.331428571,23.31428571,0.816,0.3264,2.136,1.068,-99999,3.264,0,2,-99999,2,90.9814091
3,325010801,4,1,5,1,4,19,19,260210015002,3250108,"9/23/2015 15:56",260210015002,260000000000,"9/23/2015 16:05",0.36,0.54,0.617142857,6.171428571,0.216,0.0864,2.036,1.018,-99999,0.864,0,2,-99999,2,90.9814091
3,325010801,4,1,5,1,4,16,16,260210015002,3250108,"9/23/2015 18:10",260210010002,260000000000,"9/23/2015 18:20",7.9,11.85,13.54285714,135.4285714,4.74,1.896,2.79,1.395,-99999,18.96,0,2,-99999,2,90.9814091
3,325010802,4,2,5,1,4,3,3,260210015002,3250108,"9/23/2015 7:50",260210009001,260000000000,"9/23/2015 10:00",4.99,7.485,8.554285714,85.54285714,2.994,1.1976,2.499,1.2495,-99999,11.976,1,0,-99999,2,82.8291496
3,325010802,4,2,5,1,5,16,16,260210015002,3250108,"9/23/2015 18:10",260210010002,260000000000,"9/23/2015 18:20",7.9,11.85,13.54285714,135.4285714,4.74,1.896,2.79,1.395,-99999,18.96,0,0,-99999,2,82.8291496
3,325010803,2,2,5,-99999,5,6,6,260210015002,3250108,"9/23/2015 7:50",260210015001,260000000000,"9/23/2015 8:20",3.34,5.01,5.725714286,57.25714286,2.004,0.8016,2.334,1.167,-99999,8.016,1,-99999,-99999,2,96.7625596
3,325010803,2,2,5,-99999,5,16,16,260210015002,3250108,"9/23/2015 18:10",260210010002,260000000000,"9/23/2015 18:20",7.9,11.85,13.54285714,135.4285714,4.74,1.896,2.79,1.395,-99999,18.96,0,-99999,-99999,2,96.7625596
3,325010804,1,1,5,-99999,5,6,6,260210015002,3250108,"9/23/2015 7:45",260210020003,260000000000,"9/23/2015 7:56",7.8,11.7,13.37142857,133.7142857,4.68,1.872,2.78,1.39,-99999,18.72,1,-99999,-99999,2,89.2792166
3,325010804,1,1,5,-99999,5,19,19,260210015002,3250108,"9/23/2015 15:56",260210015002,260000000000,"9/23/2015 16:05",0.36,0.54,0.617142857,6.171428571,0.216,0.0864,2.036,1.018,-99999,0.864,0,-99999,-99999,2,89.2792166
3,325010804,1,1,5,-99999,5,16,16,260210015002,3250108,"9/23/2015 18:10",260210010002,260000000000,"9/23/2015 18:20",7.9,11.85,13.54285714,135.4285714,4.74,1.896,2.79,1.395,-99999,18.96,0,-99999,-99999,2,89.2792166
3,325010805,1,2,5,-99999,5,6,6,260210015002,3250108,"9/23/2015 7:45",260210020003,260000000000,"9/23/2015 7:56",7.8,11.7,13.37142857,133.7142857,4.68,1.872,2.78,1.39,-99999,18.72,1,-99999,-99999,2,96.7625596
3,325010805,1,2,5,-99999,5,19,19,260210015002,3250108,"9/23/2015 15:56",260210015002,260000000000,"9/23/2015 16:05",0.36,0.54,0.617142857,6.171428571,0.216,0.0864,2.036,1.018,-99999,0.864,0,-99999,-99999,2,96.7625596
3,325010805,1,2,5,-99999,5,16,16,260210015002,3250108,"9/23/2015 18:10",260210010002,260000000000,"9/23/2015 18:20",7.9,11.85,13.54285714,135.4285714,4.74,1.896,2.79,1.395,-99999,18.96,0,-99999,-99999,2,96.7625596
3,325118201,4,1,9,1,4,3,3,260210016001,3251182,"9/29/2015 8:00",260270019002,260000000000,"9/29/2015 8:30",22.39,33.585,38.38285714,383.8285714,13.434,5.3736,4.239,2.1195,-99999,53.736,1,1,-99999,5,59.8712798
3,325118201,4,1,9,1,4,9,9,260210016001,3251182,"9/29/2015 19:00",260210016001,260000000000,"9/29/2015 19:05",0.88,1.32,1.508571429,15.08571429,0.528,0.2112,2.088,1.044,-99999,2.112,0,1,-99999,5,59.8712798
3,325126402,4,2,5,1,4,1,1,260210016001,3251264,"10/14/2015 6:45",260210102007,260000000000,"10/14/2015 7:10",15.33,22.995,26.28,262.8,9.198,3.6792,3.533,1.7665,-99999,36.792,0,0,-99999,3,45.6575976
3,325126402,4,2,5,1,4,15,15,260210016001,3251264,"10/14/2015 17:25",260210015001,260000000000,"10/14/2015 17:35",2.73,4.095,4.68,46.8,1.638,0.6552,2.273,1.1365,-99999,6.552,0,0,-99999,3,45.6575976
3,325226001,4,1,-7,1,4,12,12,260210019001,3252260,"10/7/2015 8:15",260210011001,260000000000,"10/7/2015 8:25",2.76,4.14,4.731428571,47.31428571,1.656,0.6624,2.276,1.138,-99999,6.624,1,-99999,-99999,3,35.6157739
3,325226001,4,1,-7,1,4,9,9,260210019001,3252260,"10/7/2015 14:00",260210021003,260000000000,"10/7/2015 14:20",0.5,0.75,0.857142857,8.571428571,0.3,0.12,2.05,1.025,-99999,1.2,0,-99999,-99999,3,35.6157739
3,325226002,4,2,-7,1,5,9,9,260210019001,3252260,"10/7/2015 14:00",260210021003,260000000000,"10/7/2015 14:20",0.37,0.555,0.634285714,6.342857143,0.222,0.0888,2.037,1.0185,-99999,0.888,0,-99999,-99999,3,33.5940568
