dat_id,per_id,age,gender,income,lic,mode,purpose,geoid_o,sampno,geoid_d,zid,dist,autoivtt,darivtt,walktt,costauto,sharedridecost,darefare,busfare,buswaitt,bustt,u_perid,emp,child16,hh_auto,av_auto,av_share,av_bus,av_dar,av_wk,weight
3,224301001,5,1,8,1,4,14,260210015001,2243010,260210008002,2.60E+11,5.3872779,19.6,9.235333543,167.11,3.23236674,1.292946696,2.53872779,7.01,99999,256.18,7.01,1,99999,2,1,1,1,1,1,40.1139521
3,224301001,5,1,8,1,4,1,260210008002,2243010,260210015001,2.60E+11,5.3872779,19.6,9.235333543,167.11,3.23236674,1.292946696,2.53872779,6.85,99999,256.18,6.85,1,99999,2,1,1,1,1,1,40.1139521
3,224301002,5,2,8,1,5,14,260210015001,2243010,260210008002,2.60E+11,5.3872779,19.6,9.235333543,167.11,3.23236674,1.292946696,2.53872779,7.01,99999,256.18,7.01,1,99999,2,1,1,1,1,1,41.9483141
3,224301002,5,2,8,1,5,1,260210008002,2243010,260210015001,2.60E+11,5.3872779,19.6,9.235333543,167.11,3.23236674,1.292946696,2.53872779,6.98,99999,256.18,6.98,1,99999,2,1,1,1,1,1,41.9483141
3,224655201,4,2,9,1,4,19,260210018003,2246552,260210018002,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.54,99999,57.88,2.54,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,1,260210018002,2246552,260210018003,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.54,99999,57.88,2.54,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,17,260210018003,2246552,260210013001,2.60E+11,6.0583575,18.59,10.38575571,192.24,3.6350145,1.4540058,2.60583575,6.26,99999,192.9,6.26,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,17,260210013001,2246552,260210018001,2.60E+11,5.7663136,20.84,9.885109029,182.75,3.45978816,1.383915264,2.57663136,4.69,99999,182.75,4.69,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,10,260210018001,2246552,260210014003,2.60E+11,5.4432012,19.53,9.331202057,171.63,3.26592072,1.306368288,2.54432012,6.85,99999,171.63,6.85,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,15,260210014003,2246552,260210015002,2.60E+11,1.5596387,5.97,2.673666343,49.4,0.93578322,0.374313288,2.15596387,0.85,99999,49.4,0.85,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,1,260210015002,2246552,260210018003,2.60E+11,4.3744448,12.95,7.499048229,138.4,2.62466688,1.049866752,2.43744448,7.99,99999,217.78,7.99,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,19,260210018003,2246552,260210018002,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.54,99999,57.88,2.54,2,99999,2,1,1,1,0,1,145.0021302
3,224655201,4,2,9,1,4,1,260210018002,2246552,260210018003,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.54,99999,57.88,2.54,2,99999,2,1,1,1,0,1,145.0021302
3,224655202,4,1,9,1,4,3,260210018003,2246552,260210021001,2.60E+11,6.4933165,22.49,11.13139971,205.17,3.8959899,1.55839596,2.64933165,6.02,99999,286.65,6.02,0,99999,2,1,1,1,1,1,146.0901527
3,224655202,4,1,9,1,4,5,260210021001,2246552,260210010002,2.60E+11,2.5911129,12.58,4.441907829,82.44,1.55466774,0.621867096,2.25911129,3.34,99999,82.45,3.34,0,99999,2,1,1,1,1,1,146.0901527
3,224655202,4,1,9,1,4,1,260210010002,2246552,260210018003,2.60E+11,5.5861163,19.91,9.576199371,171.73,3.35166978,1.340667912,2.55861163,6.84,99999,204.2,6.84,0,99999,2,1,1,1,1,1,146.0901527
3,224655203,2,2,9,99999,5,6,260210018003,2246552,260210018002,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.47,99999,57.88,2.47,99999,99999,2,0,1,1,0,1,155.3730289
3,224655203,2,2,9,99999,5,1,260210018002,2246552,260210018003,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,1.77,99999,57.88,1.77,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,19,260210018003,2246552,260210018002,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.54,99999,57.88,2.54,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,1,260210018002,2246552,260210018003,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.54,99999,57.88,2.54,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,17,260210018003,2246552,260210013001,2.60E+11,6.0583575,18.59,10.38575571,192.24,3.6350145,1.4540058,2.60583575,6.26,99999,192.9,6.26,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,17,260210013001,2246552,260210018001,2.60E+11,5.7663136,20.84,9.885109029,182.75,3.45978816,1.383915264,2.57663136,4.69,99999,182.75,4.69,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,10,260210018001,2246552,260210014003,2.60E+11,5.4432012,19.53,9.331202057,171.63,3.26592072,1.306368288,2.54432012,6.86,99999,171.63,6.86,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,15,260210014003,2246552,260210015002,2.60E+11,1.5596387,5.97,2.673666343,49.4,0.93578322,0.374313288,2.15596387,0.86,99999,49.4,0.86,99999,99999,2,0,1,1,0,1,155.3730289
3,224655204,1,2,9,99999,5,1,260210015002,2246552,260210018003,2.60E+11,4.3744448,12.95,7.499048229,138.4,2.62466688,1.049866752,2.43744448,7.99,99999,217.78,7.99,99999,99999,2,0,1,1,0,1,155.3730289
3,224680701,4,2,5,1,4,3,260210019001,2246807,260210021003,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,4.46,0,99999,4,1,1,1,1,1,122.3960553
3,224680701,4,2,5,1,4,1,260210021003,2246807,260210019001,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,3.38,0,99999,4,1,1,1,1,1,122.3960553
3,224680701,4,2,5,1,4,3,260210019001,2246807,260210021003,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,3.38,0,99999,4,1,1,1,1,1,122.3960553
3,224680701,4,2,5,1,4,1,260210021003,2246807,260210019001,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,4.46,0,99999,4,1,1,1,1,1,122.3960553
3,224680702,4,1,5,1,4,19,260210019001,2246807,260210019002,2.60E+11,2.7775239,7.6,4.761469543,82.63,1.66651434,0.666605736,2.27775239,1.138876195,99999,5.951836929,2.17,0,99999,4,1,1,1,1,1,134.4425922
3,224680702,4,1,5,1,4,1,260210019002,2246807,260210019001,2.60E+11,2.7775239,7.6,4.761469543,82.63,1.66651434,0.666605736,2.27775239,1.138876195,99999,5.951836929,2.17,0,99999,4,1,1,1,1,1,134.4425922
3,224680703,1,1,5,99999,5,6,260210019001,2246807,260210019002,2.60E+11,2.7775239,7.6,4.761469543,82.63,1.66651434,0.666605736,2.27775239,1.138876195,99999,5.951836929,1.06,99999,99999,4,0,1,1,1,1,131.9272743
3,224680703,1,1,5,99999,5,1,260210019002,2246807,260210019001,2.60E+11,2.7775239,7.6,4.761469543,82.63,1.66651434,0.666605736,2.27775239,1.138876195,99999,5.951836929,2.17,99999,99999,4,0,1,1,1,1,131.9272743
3,224681701,4,2,3,1,4,11,260210011002,2246817,260210015001,2.60E+11,3.6847241,12.79,6.316669886,115.87,2.21083446,0.884333784,2.36847241,2.56,99999,181.5,2.56,0,99999,1,1,1,1,0,1,58.3421612
3,224681701,4,2,3,1,4,3,260210015001,2246817,260210016001,2.60E+11,2.9142253,10.86,4.9958148,83.25,1.74853518,0.699414072,2.29142253,2.95,99999,107.67,2.95,0,99999,1,1,1,1,0,1,58.3421612
3,224681701,4,2,3,1,4,15,260210016001,2246817,260210014003,2.60E+11,0.8202084,3.43,1.406071543,21.58,0.49212504,0.196850016,2.08202084,2.19,99999,21.58,2.19,0,99999,1,1,1,1,0,1,58.3421612
3,224681701,4,2,3,1,4,3,260210014003,2246817,260210016001,2.60E+11,0.8202084,3.43,1.406071543,21.58,0.49212504,0.196850016,2.08202084,2.19,99999,21.58,2.19,0,99999,1,1,1,1,0,1,58.3421612
3,224681701,4,2,3,1,4,1,260210016001,2246817,260210011002,2.60E+11,2.4419841,7.95,4.186258457,77.45,1.46519046,0.586076184,2.24419841,3.83,99999,77.45,3.83,0,99999,1,1,1,1,0,1,58.3421612
3,225579101,4,1,4,1,4,13,260210011002,2255791,260210010002,2.60E+11,1.9697429,7.82,3.376702114,59.6,1.18184574,0.472738296,2.19697429,2.48,99999,59.6,2.48,0,99999,2,1,1,1,1,1,45.4713242
3,225579101,4,1,4,1,4,3,260210010002,2255791,260210009001,2.60E+11,0.7704988,3.97,1.320855086,24.6,0.46229928,0.184919712,2.07704988,0.93,99999,24.62,0.93,0,99999,2,1,1,1,1,1,45.4713242
3,225579102,4,2,4,1,4,15,260210011002,2255791,260210018002,2.60E+11,2.7402417,9.02,4.6975572,86.72,1.64414502,0.657658008,2.27402417,1.06,99999,86.72,1.06,6,99999,2,1,1,0,0,0,39.1881232
3,225579102,4,2,4,1,4,1,260210018002,2255791,260210011002,2.60E+11,2.7402417,9.02,4.6975572,86.72,1.64414502,0.657658008,2.27402417,1.06,99999,86.72,1.06,6,99999,2,1,1,0,0,0,39.1881232
3,225681101,4,2,9,1,4,19,260210018003,2256811,260210008002,2.60E+11,7.4937222,27.85,12.84638091,221.91,4.49623332,1.798493328,2.74937222,6.75,99999,252.96,6.75,0,99999,3,1,1,1,1,1,122.3152705
3,225681101,4,2,9,1,4,3,260210008002,2256811,260210025002,2.60E+11,2.0443073,6.58,3.5045268,58.28,1.22658438,0.490633752,2.20443073,5.39,99999,58.28,5.39,0,99999,3,1,1,1,1,1,122.3152705
3,225681101,4,2,9,1,4,19,260210025002,2256811,260210004002,2.60E+11,1.180603,4.28,2.023890857,38.6,0.7083618,0.28334472,2.1180603,4.22,99999,38.6,4.22,0,99999,3,1,1,1,1,1,122.3152705
3,225681101,4,2,9,1,4,1,260210004002,2256811,260210018003,2.60E+11,6.7045823,24.44,11.49356966,212.93,4.02274938,1.609099752,2.67045823,8.39,99999,261.98,8.39,0,99999,3,1,1,1,1,1,122.3152705
3,225681102,4,1,9,1,4,19,260210018003,2256811,260210004002,2.60E+11,6.7045823,24.44,11.49356966,212.93,4.02274938,1.609099752,2.67045823,8.47,99999,261.98,8.47,0,99999,3,1,1,1,1,1,133.18294
3,225681102,4,1,9,1,4,1,260210004002,2256811,260210018003,2.60E+11,6.7045823,24.44,11.49356966,212.93,4.02274938,1.609099752,2.67045823,8.39,99999,261.98,8.39,0,99999,3,1,1,1,1,1,133.18294
3,225681103,2,1,9,99999,5,6,260210018003,2256811,260210008002,2.60E+11,7.4937222,27.85,12.84638091,221.91,4.49623332,1.798493328,2.74937222,6.75,99999,252.96,6.75,99999,99999,3,0,1,1,1,1,124.1975236
3,225681103,2,1,9,99999,5,1,260210008002,2256811,260210018003,2.60E+11,7.4937222,27.85,12.84638091,221.91,4.49623332,1.798493328,2.74937222,6.73,99999,252.96,6.73,99999,99999,3,0,1,1,1,1,124.1975236
3,225681103,2,1,9,99999,5,17,260210018003,2256811,260210004002,2.60E+11,6.7045823,24.44,11.49356966,212.93,4.02274938,1.609099752,2.67045823,8.47,99999,261.98,8.47,99999,99999,3,0,1,1,1,1,124.1975236
3,225681103,2,1,9,99999,5,1,260210004002,2256811,260210018003,2.60E+11,6.7045823,24.44,11.49356966,212.93,4.02274938,1.609099752,2.67045823,8.39,99999,261.98,8.39,99999,99999,3,0,1,1,1,1,124.1975236
3,225681104,2,1,9,99999,8,6,260210018003,2256811,260210017001,2.60E+11,3.5977323,9.42,6.167541086,113.77,2.15863938,0.863455752,2.35977323,4.28,99999,114.43,4.28,99999,99999,3,0,1,1,0,1,124.1975236
3,225681104,2,1,9,99999,8,1,260210017001,2256811,260210018003,2.60E+11,3.5977323,9.42,6.167541086,113.77,2.15863938,0.863455752,2.35977323,4.28,99999,114.43,4.28,99999,99999,3,0,1,1,0,1,124.1975236
3,225848001,6,2,3,1,4,9,260210019001,2258480,260210021003,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,4.02,1,99999,2,1,1,1,1,1,48.3301357
3,225848001,6,2,3,1,4,1,260210021003,2258480,260210019001,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,4.02,1,99999,2,1,1,1,1,1,48.3301357
3,225848001,6,2,3,1,4,9,260210019001,2258480,260210021003,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,3.93,1,99999,2,1,1,1,1,1,48.3301357
3,225848001,6,2,3,1,4,1,260210021003,2258480,260210019001,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,3.93,1,99999,2,1,1,1,1,1,48.3301357
3,225848002,6,2,3,1,4,19,260210019001,2258480,260210018003,2.60E+11,5.4618423,13.43,9.363158229,164.78,3.27710538,1.310842152,2.54618423,1.273092115,99999,11.70394779,10.5,1,99999,2,1,1,1,1,1,48.3301357
3,225848002,6,2,3,1,4,19,260210019001,2258480,260210021003,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,2.84,1,99999,2,1,1,1,1,1,48.3301357
3,225848002,6,2,3,1,4,1,260210021003,2258480,260210019001,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,3.54,1,99999,2,1,1,1,1,1,48.3301357
3,225848002,6,2,3,1,4,19,260210019001,2258480,260210018003,2.60E+11,5.4618423,13.43,9.363158229,164.78,3.27710538,1.310842152,2.54618423,1.273092115,99999,11.70394779,9.66,1,99999,2,1,1,1,1,1,48.3301357
3,225848002,6,2,3,1,4,1,260210018003,2258480,260210019001,2.60E+11,5.4618423,13.43,9.363158229,164.78,3.27710538,1.310842152,2.54618423,1.273092115,99999,11.70394779,3.97,1,99999,2,1,1,1,1,1,48.3301357
3,225911801,4,1,3,1,4,3,260210014002,2259118,260210009001,2.60E+11,2.1312991,7.8,3.6536556,67.68,1.27877946,0.511511784,2.21312991,2.38,99999,67.67,2.38,0,99999,2,1,1,1,1,1,81.0165929
3,225911801,4,1,3,1,4,1,260210009001,2259118,260210014002,2.60E+11,2.1312991,7.8,3.6536556,67.68,1.27877946,0.511511784,2.21312991,2.38,99999,67.67,2.38,0,99999,2,1,1,1,1,1,81.0165929
3,225911802,4,2,3,1,4,3,260210014002,2259118,260210008002,2.60E+11,3.7717159,14.08,6.465798686,116.26,2.26302954,0.905211816,2.37717159,4.28,99999,116.25,4.28,0,99999,2,1,1,1,1,1,127.7917012
3,225911802,4,2,3,1,4,1,260210008002,2259118,260210014002,2.60E+11,3.7717159,14.08,6.465798686,116.26,2.26302954,0.905211816,2.37717159,4.29,99999,116.25,4.29,0,99999,2,1,1,1,1,1,127.7917012
3,226257101,4,1,3,1,4,15,260210111002,2262571,260210016001,2.60E+11,3.852494,11.45,6.604275429,121.35,2.3114964,0.92459856,2.3852494,8.13,99999,182.86,8.13,0,99999,1,1,1,1,0,1,72.257011
3,226257101,4,1,3,1,4,3,260210016001,2262571,260210009001,2.60E+11,4.3371626,15.4,7.435135886,128.19,2.60229756,1.040919024,2.43371626,4.33,99999,128.18,4.33,0,99999,1,1,1,1,1,1,72.257011
3,226257101,4,1,3,1,4,15,260210009001,2262571,260210016001,2.60E+11,4.3371626,15.4,7.435135886,128.19,2.60229756,1.040919024,2.43371626,4.78,99999,128.18,4.78,0,99999,1,1,1,1,1,1,72.257011
3,226257101,4,1,3,1,4,1,260210016001,2262571,260210111002,2.60E+11,3.852494,11.45,6.604275429,121.35,2.3114964,0.92459856,2.3852494,4.98,99999,182.86,4.98,0,99999,1,1,1,1,0,1,72.257011
3,226293501,4,2,5,1,4,10,260210111002,2262935,260210014002,2.60E+11,5.0206696,15.11,8.606862171,153.61,3.01240176,1.204960704,2.50206696,7.39,99999,232.73,7.39,0,99999,2,1,1,1,0,1,56.872246
3,226293501,4,2,5,1,4,1,260210014002,2262935,260210111002,2.60E+11,5.0206696,15.11,8.606862171,153.61,3.01240176,1.204960704,2.50206696,7.39,99999,232.73,7.39,0,99999,2,1,1,1,0,1,56.872246
3,226402501,4,2,7,1,4,3,260210018003,2264025,260210010001,2.60E+11,6.1639904,22.02,10.56684069,190.21,3.69839424,1.479357696,2.61639904,6.93,99999,222.68,6.93,0,99999,3,1,1,1,1,1,63.6159312
3,226402501,4,2,7,1,4,15,260210010001,2264025,260210018002,2.60E+11,4.34959,15.7,7.45644,132.33,2.609754,1.0439016,2.434959,4.32,99999,164.8,4.32,0,99999,3,1,1,1,1,1,63.6159312
3,226402501,4,2,7,1,4,1,260210018002,2264025,260210018003,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.53,99999,57.88,2.53,0,99999,3,1,1,1,0,1,63.6159312
3,226402502,4,1,7,1,4,3,260210018003,2264025,260210014002,2.60E+11,5.0517381,15.52,8.660122457,160.07,3.03104286,1.212417144,2.50517381,5.99,99999,173.41,5.99,0,99999,3,1,1,1,0,1,53.9235365
3,226402502,4,1,7,1,4,7,260210014002,2264025,260210008002,2.60E+11,3.7717159,14.08,6.465798686,116.26,2.26302954,0.905211816,2.37717159,5.01,99999,116.25,5.01,0,99999,3,1,1,1,1,1,53.9235365
3,226402502,4,1,7,1,4,1,260210008002,2264025,260210018003,2.60E+11,7.4937222,27.85,12.84638091,221.91,4.49623332,1.798493328,2.74937222,5.42,99999,252.96,5.42,0,99999,3,1,1,1,1,1,53.9235365
3,226402502,4,1,7,1,4,3,260210018003,2264025,260210014002,2.60E+11,5.0517381,15.52,8.660122457,160.07,3.03104286,1.212417144,2.50517381,5.18,99999,173.41,5.18,0,99999,3,1,1,1,0,1,53.9235365
3,226402502,4,1,7,1,4,17,260210014002,2264025,260210009002,2.60E+11,2.2120772,8.83,3.792132343,56.56,1.32724632,0.530898528,2.22120772,3.41,99999,56.56,3.41,0,99999,3,1,1,1,1,1,53.9235365
3,226402502,4,1,7,1,4,1,260210009002,2264025,260210018003,2.60E+11,5.8657328,18.2,10.05554194,185.89,3.51943968,1.407775872,2.58657328,5.56,99999,186.55,5.56,0,99999,3,1,1,1,1,1,53.9235365
3,226402503,4,1,7,1,4,3,260210018003,2264025,260210018002,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,1.93,99999,57.88,1.93,0,99999,3,1,1,1,0,1,87.6562785
3,226402503,4,1,7,1,4,1,260210018002,2264025,260210018003,2.60E+11,1.8144004,6.32,3.110400686,57.88,1.08864024,0.435456096,2.18144004,2.79,99999,57.88,2.79,0,99999,3,1,1,1,0,1,87.6562785
3,226802401,4,1,6,1,4,3,260210017001,2268024,260210004002,2.60E+11,5.157371,20.49,8.841207429,147.55,3.0944226,1.23776904,2.5157371,5.87,99999,147.55,5.87,0,99999,3,1,1,1,1,1,54.5320976
3,226802401,4,1,6,1,4,1,260210004002,2268024,260210017001,2.60E+11,5.157371,20.49,8.841207429,147.55,3.0944226,1.23776904,2.5157371,5.61,99999,147.55,5.61,0,99999,3,1,1,1,1,1,54.5320976
3,226802401,4,1,6,1,4,3,260210017001,2268024,260210004002,2.60E+11,5.157371,20.49,8.841207429,147.55,3.0944226,1.23776904,2.5157371,5.88,99999,147.55,5.88,0,99999,3,1,1,1,1,1,54.5320976
3,226802401,4,1,6,1,4,1,260210004002,2268024,260210017001,2.60E+11,5.157371,20.49,8.841207429,147.55,3.0944226,1.23776904,2.5157371,5.76,99999,147.55,5.76,0,99999,3,1,1,1,1,1,54.5320976
3,226802401,4,1,6,1,5,14,260210017001,2268024,260210011002,2.60E+11,0.9444824,3.35,1.619112686,30.17,0.56668944,0.226675776,2.09444824,1.45,99999,30.17,1.45,0,99999,3,1,1,1,0,1,54.5320976
3,226802401,4,1,6,1,4,1,260210011002,2268024,260210017001,2.60E+11,0.9444824,3.35,1.619112686,30.17,0.56668944,0.226675776,2.09444824,1.45,99999,30.17,1.45,0,99999,3,1,1,1,0,1,54.5320976
3,226802402,4,2,6,1,4,3,260210017001,2268024,260210016001,2.60E+11,1.4975017,4.6,2.567145771,47.28,0.89850102,0.359400408,2.14975017,3.55,99999,47.28,3.55,0,99999,3,1,1,1,0,1,49.6458267
3,226802402,4,2,6,1,4,9,260210016001,2268024,260210018002,2.60E+11,3.293261,10.27,5.645590286,103.83,1.9759566,0.79038264,2.3293261,3.82,99999,103.83,3.82,0,99999,3,1,1,1,0,1,49.6458267
3,226802402,4,2,6,1,4,1,260210018002,2268024,260210017001,2.60E+11,1.7957593,5.67,3.078444514,56.55,1.07745558,0.430982232,2.17957593,1.12,99999,56.55,1.12,0,99999,3,1,1,1,0,1,49.6458267
3,226802402,4,2,6,1,4,14,260210017001,2268024,260210011002,2.60E+11,0.9444824,3.35,1.619112686,30.17,0.56668944,0.226675776,2.09444824,1.44,99999,30.17,1.44,0,99999,3,1,1,1,0,1,49.6458267
3,226802402,4,2,6,1,5,1,260210011002,2268024,260210017001,2.60E+11,0.9444824,3.35,1.619112686,30.17,0.56668944,0.226675776,2.09444824,1.43,99999,30.17,1.43,0,99999,3,1,1,1,0,1,49.6458267
3,227239601,6,2,5,1,4,12,260210018002,2272396,260210008002,2.60E+11,5.6793218,23.05,9.735980229,164.03,3.40759308,1.363037232,2.56793218,4.37,99999,195.08,4.37,1,99999,1,1,1,1,1,1,75.863769
3,227239601,6,2,5,1,4,1,260210008002,2272396,260210018002,2.60E+11,5.6793218,23.05,9.735980229,164.03,3.40759308,1.363037232,2.56793218,4.41,99999,195.08,4.41,1,99999,1,1,1,1,1,1,75.863769
3,227239601,6,2,5,1,4,11,260210018002,2272396,260210021003,2.60E+11,4.1445379,13.74,7.104922114,127,2.48672274,0.994689096,2.41445379,3.11,99999,239.3,3.11,1,99999,1,1,1,1,1,1,75.863769
3,227239601,6,2,5,1,4,11,260210021003,2272396,260210020002,2.60E+11,1.3483729,6.07,2.3114964,47.42,0.80902374,0.323609496,2.13483729,1.84,99999,47.41,1.84,1,99999,1,1,1,1,1,1,75.863769
3,227239601,6,2,5,1,4,1,260210020002,2272396,260210018002,2.60E+11,3.5666638,11.49,6.1142808,113.3,2.13999828,0.855999312,2.35666638,4.49,99999,197.07,4.49,1,99999,1,1,1,1,1,1,75.863769
3,227239602,6,1,5,1,5,11,260210018002,2272396,260210021003,2.60E+11,4.1445379,13.74,7.104922114,127,2.48672274,0.994689096,2.41445379,3.06,99999,239.3,3.06,1,99999,1,1,1,1,1,1,72.5463146
3,227239602,6,1,5,1,4,11,260210021003,2272396,260210020002,2.60E+11,1.3483729,6.07,2.3114964,47.42,0.80902374,0.323609496,2.13483729,1.84,99999,47.41,1.84,1,99999,1,1,1,1,1,1,72.5463146
3,227239602,6,1,5,1,5,1,260210020002,2272396,260210018002,2.60E+11,3.5666638,11.49,6.1142808,113.3,2.13999828,0.855999312,2.35666638,4.44,99999,197.07,4.44,1,99999,1,1,1,1,1,1,72.5463146
3,227239602,6,1,5,1,4,17,260210018002,2272396,260210010002,2.60E+11,3.7717159,13.59,6.465798686,113.85,2.26302954,0.905211816,2.37717159,4.23,99999,146.32,4.23,1,99999,1,1,1,1,1,1,72.5463146
3,227239602,6,1,5,1,4,1,260210010002,2272396,260210018002,2.60E+11,3.7717159,13.59,6.465798686,113.85,2.26302954,0.905211816,2.37717159,4.27,99999,146.32,4.27,1,99999,1,1,1,1,1,1,72.5463146
3,227331402,2,2,-7,99999,5,1,260210101003,2273314,260210101001,2.60E+11,1.677699,6.38,2.876055429,51.75,1.0066194,0.40264776,2.1677699,1.48,99999,51.75,1.48,99999,99999,1,0,1,1,0,1,59.035651
3,227712501,4,2,7,1,4,3,260210019001,2277125,260210024002,2.60E+11,2.0691621,5.48,3.547135029,65.4,1.24149726,0.496598904,2.20691621,1.103458105,99999,4.433918786,1.22,0,99999,2,1,1,1,1,1,31.7879416
3,227712501,4,2,7,1,4,17,260210024002,2277125,260210021003,2.60E+11,1.8827511,6.22,3.227573314,78.97,1.12965066,0.451860264,2.18827511,0.99,99999,127.3,0.99,0,99999,2,1,1,1,1,1,31.7879416
3,227712501,4,2,7,1,4,1,260210021003,2277125,260210019001,2.60E+11,2.3363512,7.28,4.005173486,76.1,1.40181072,0.560724288,2.23363512,1.11681756,99999,5.006466857,2.16,0,99999,2,1,1,1,1,1,31.7879416
3,227712502,4,1,7,1,4,3,260210019001,2277125,260210015002,2.60E+11,8.4630594,26.38,14.50810183,288.48,5.07783564,2.031134256,2.84630594,1.42315297,99999,18.13512729,11.56,0,99999,2,1,1,1,1,1,36.7422067
3,227712502,4,1,7,1,4,1,260210015002,2277125,260210019001,2.60E+11,8.4630594,26.38,14.50810183,288.48,5.07783564,2.031134256,2.84630594,1.42315297,99999,18.13512729,11.33,0,99999,2,1,1,1,1,1,36.7422067
3,228071201,4,2,9,1,4,19,260210017001,2280712,260210015001,2.60E+11,4.0202639,15.46,6.891880971,126.7,2.41215834,0.964863336,2.40202639,2.57,99999,154.95,2.57,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,1,260210015001,2280712,260210017001,2.60E+11,4.0202639,15.46,6.891880971,126.7,2.41215834,0.964863336,2.40202639,2.38,99999,154.95,2.38,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,19,260210017001,2280712,260210018002,2.60E+11,1.7957593,5.67,3.078444514,56.55,1.07745558,0.430982232,2.17957593,3.62,99999,56.55,3.62,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,15,260210018002,2280712,260210018001,2.60E+11,1.5099291,6,2.588449886,47.73,0.90595746,0.362382984,2.15099291,5.31,99999,47.73,5.31,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,1,260210018001,2280712,260210017001,2.60E+11,3.3056884,11.67,5.6668944,104.28,1.98341304,0.793365216,2.33056884,3.45,99999,104.28,3.45,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,17,260210017001,2280712,260210017002,2.60E+11,1.4664332,3.55,2.513885486,46.35,0.87985992,0.351943968,2.14664332,3.63,99999,46.35,3.63,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,14,260210017002,2280712,260210014002,2.60E+11,2.920439,9.65,5.006466857,92.65,1.7522634,0.70090536,2.2920439,3.61,99999,92.65,3.61,0,99999,2,1,1,1,0,1,101.301577
3,228071201,4,2,9,1,4,1,260210014002,2280712,260210017001,2.60E+11,1.8703237,7.73,3.2062692,58.98,1.12219422,0.448877688,2.18703237,2.53,99999,58.98,2.53,0,99999,2,1,1,1,0,1,101.301577
