trip_id,on_id,off_id,od
10056,80,83,"(80, 83)"
10057,20,18,"(20, 18)"
10058,3,73,"(3, 73)"
10059,135,90,"(135, 90)"
10060,73,80,"(73, 80)"
10061,99,39,"(99, 39)"
10062,74,39,"(74, 39)"
10063,141,73,"(141, 73)"
10064,104,33,"(104, 33)"
10065,12,3,"(12, 3)"
10066,13,24,"(13, 24)"
10067,15,3,"(15, 3)"
10068,159,13,"(159, 13)"
10069,3,82,"(3, 82)"
10070,159,150,"(159, 150)"
10071,77,24,"(77, 24)"
10072,79,3,"(79, 3)"
10073,79,3,"(79, 3)"
10074,54,6,"(54, 6)"
10075,67,104,"(67, 104)"
10076,17,150,"(17, 150)"
10077,82,3,"(82, 3)"
10078,4,90,"(4, 90)"
10079,142,35,"(142, 35)"
10080,102,4,"(102, 4)"
10081,92,73,"(92, 73)"
10082,17,150,"(17, 150)"
10083,73,80,"(73, 80)"
10084,83,3,"(83, 3)"
10085,83,3,"(83, 3)"
10086,5,33,"(5, 33)"
10087,159,91,"(159, 91)"
10088,24,35,"(24, 35)"
10089,159,143,"(159, 143)"
10090,104,104,"(104, 104)"
10091,75,4,"(75, 4)"
10092,105,77,"(105, 77)"
10093,105,21,"(105, 21)"
10094,21,82,"(21, 82)"
10095,77,45,"(77, 45)"
10096,99,21,"(99, 21)"
10097,105,80,"(105, 80)"
10098,161,62,"(161, 62)"
10099,12,74,"(12, 74)"
10100,78,91,"(78, 91)"
10101,3,118,"(3, 118)"
10102,3,15,"(3, 15)"
10103,104,104,"(104, 104)"
10104,104,104,"(104, 104)"
10105,17,150,"(17, 150)"
10106,104,104,"(104, 104)"
10107,104,104,"(104, 104)"
10108,17,104,"(17, 104)"
10109,82,135,"(82, 135)"
10110,140,161,"(140, 161)"
10111,120,150,"(120, 150)"
10112,45,135,"(45, 135)"
10113,20,75,"(20, 75)"
10114,17,135,"(17, 135)"
10115,17,135,"(17, 135)"
10116,15,3,"(15, 3)"
10117,15,24,"(15, 24)"
10118,20,120,"(20, 120)"
10119,102,124,"(102, 124)"
10120,12,86,"(12, 86)"
10121,90,135,"(90, 135)"
10122,104,104,"(104, 104)"
10123,17,3,"(17, 3)"
10124,148,3,"(148, 3)"
10125,114,3,"(114, 3)"
10126,91,32,"(91, 32)"
10127,54,159,"(54, 159)"
10128,82,90,"(82, 90)"
10129,33,78,"(33, 78)"
10130,4,78,"(4, 78)"
10131,102,124,"(102, 124)"
10132,45,91,"(45, 91)"
10133,93,77,"(93, 77)"
10134,20,75,"(20, 75)"
10135,17,3,"(17, 3)"
10136,21,161,"(21, 161)"
10137,74,22,"(74, 22)"
10138,21,123,"(21, 123)"
10139,91,32,"(91, 32)"
10140,42,135,"(42, 135)"
10141,87,96,"(87, 96)"
10142,17,78,"(17, 78)"
10143,120,150,"(120, 150)"
10144,4,91,"(4, 91)"
10145,12,3,"(12, 3)"
10146,77,150,"(77, 150)"
10147,3,99,"(3, 99)"
10148,15,3,"(15, 3)"
10149,87,96,"(87, 96)"
10150,21,118,"(21, 118)"
10151,45,135,"(45, 135)"
10152,143,3,"(143, 3)"
10153,4,84,"(4, 84)"
10154,16,67,"(16, 67)"
10155,4,84,"(4, 84)"
10156,35,142,"(35, 142)"
10157,11,148,"(11, 148)"
10158,84,67,"(84, 67)"
10159,21,135,"(21, 135)"
10160,104,104,"(104, 104)"
10161,17,40,"(17, 40)"
10162,17,78,"(17, 78)"
10163,15,67,"(15, 67)"
10164,41,148,"(41, 148)"
10165,41,148,"(41, 148)"
10166,15,161,"(15, 161)"
10167,12,159,"(12, 159)"
10168,3,17,"(3, 17)"
10169,73,67,"(73, 67)"
10170,16,161,"(16, 161)"
10171,41,148,"(41, 148)"
10172,18,3,"(18, 3)"
10173,79,150,"(79, 150)"
10174,73,150,"(73, 150)"
10175,15,150,"(15, 150)"
10176,17,150,"(17, 150)"
10177,15,150,"(15, 150)"
10178,21,150,"(21, 150)"
10179,19,150,"(19, 150)"
10180,12,150,"(12, 150)"
10181,19,150,"(19, 150)"
10182,19,150,"(19, 150)"
10183,19,150,"(19, 150)"
10184,104,104,"(104, 104)"
10185,78,111,"(78, 111)"
10186,4,78,"(4, 78)"
10187,17,32,"(17, 32)"
10188,74,3,"(74, 3)"
10189,18,111,"(18, 111)"
10190,91,102,"(91, 102)"
10191,62,135,"(62, 135)"
10192,18,118,"(18, 118)"
10193,18,118,"(18, 118)"
10194,21,18,"(21, 18)"
10195,93,78,"(93, 78)"
10196,4,102,"(4, 102)"
10197,150,39,"(150, 39)"
10198,18,111,"(18, 111)"
10199,105,84,"(105, 84)"
10200,142,73,"(142, 73)"
10201,142,73,"(142, 73)"
10202,12,137,"(12, 137)"
10203,18,3,"(18, 3)"
10204,14,3,"(14, 3)"
10205,4,111,"(4, 111)"
10206,83,96,"(83, 96)"
10207,99,35,"(99, 35)"
10208,12,101,"(12, 101)"
10209,41,17,"(41, 17)"
10210,42,135,"(42, 135)"
10211,101,21,"(101, 21)"
10212,82,161,"(82, 161)"
10213,82,32,"(82, 32)"
10214,102,148,"(102, 148)"
10215,111,35,"(111, 35)"
10216,45,35,"(45, 35)"
10217,82,32,"(82, 32)"
10218,20,75,"(20, 75)"
10219,41,159,"(41, 159)"
10220,11,78,"(11, 78)"
10221,13,78,"(13, 78)"
10222,104,104,"(104, 104)"
10223,18,107,"(18, 107)"
10224,14,4,"(14, 4)"
10225,12,159,"(12, 159)"
10226,83,80,"(83, 80)"
10227,45,91,"(45, 91)"
10228,161,15,"(161, 15)"
10229,84,4,"(84, 4)"
10230,82,3,"(82, 3)"
10231,82,159,"(82, 159)"
10232,15,73,"(15, 73)"
10233,13,39,"(13, 39)"
10234,161,96,"(161, 96)"
10235,105,84,"(105, 84)"
10236,106,161,"(106, 161)"
10237,74,18,"(74, 18)"
10238,82,22,"(82, 22)"
10239,82,3,"(82, 3)"
10240,99,159,"(99, 159)"
10241,3,45,"(3, 45)"
10242,115,111,"(115, 111)"
10243,91,78,"(91, 78)"
10244,73,13,"(73, 13)"
10245,82,3,"(82, 3)"
10246,12,150,"(12, 150)"
10247,159,38,"(159, 38)"
10248,150,161,"(150, 161)"
10249,82,54,"(82, 54)"
10250,35,40,"(35, 40)"
10251,13,24,"(13, 24)"
10252,83,23,"(83, 23)"
10253,3,148,"(3, 148)"
10254,23,45,"(23, 45)"
10255,18,111,"(18, 111)"
10256,45,24,"(45, 24)"
10257,17,67,"(17, 67)"
10258,150,111,"(150, 111)"
10259,99,67,"(99, 67)"
10260,12,111,"(12, 111)"
10261,89,73,"(89, 73)"
10262,102,73,"(102, 73)"
10263,15,67,"(15, 67)"
10264,42,67,"(42, 67)"
10265,15,135,"(15, 135)"
10266,71,22,"(71, 22)"
10267,89,71,"(89, 71)"
10268,71,22,"(71, 22)"
10269,84,104,"(84, 104)"
10270,33,42,"(33, 42)"
10271,20,141,"(20, 141)"
10272,20,18,"(20, 18)"
10273,150,73,"(150, 73)"
10274,14,111,"(14, 111)"
10275,54,161,"(54, 161)"
10276,135,161,"(135, 161)"
10277,90,4,"(90, 4)"
10278,15,159,"(15, 159)"
10280,93,84,"(93, 84)"
10281,159,23,"(159, 23)"
10282,4,135,"(4, 135)"
10283,74,22,"(74, 22)"
10284,82,78,"(82, 78)"
10285,15,110,"(15, 110)"
10286,14,21,"(14, 21)"
10287,114,3,"(114, 3)"
10288,39,35,"(39, 35)"
10289,4,78,"(4, 78)"
10290,135,45,"(135, 45)"
10291,150,161,"(150, 161)"
10292,23,45,"(23, 45)"
10293,42,159,"(42, 159)"
10294,82,159,"(82, 159)"
10295,104,104,"(104, 104)"
10296,15,39,"(15, 39)"
10297,4,75,"(4, 75)"
10298,3,24,"(3, 24)"
10299,150,159,"(150, 159)"
10300,150,161,"(150, 161)"
10301,54,22,"(54, 22)"
10302,78,73,"(78, 73)"
10303,143,161,"(143, 161)"
10304,135,42,"(135, 42)"
10305,82,54,"(82, 54)"
10306,99,161,"(99, 161)"
10307,15,78,"(15, 78)"
10308,13,73,"(13, 73)"
10309,73,150,"(73, 150)"
10310,159,45,"(159, 45)"
10311,102,102,"(102, 102)"
10312,102,102,"(102, 102)"
10313,15,100,"(15, 100)"
10315,84,93,"(84, 93)"
10316,161,83,"(161, 83)"
10317,159,73,"(159, 73)"
10318,104,104,"(104, 104)"
10319,73,45,"(73, 45)"
10320,82,3,"(82, 3)"
10321,11,3,"(11, 3)"
10322,78,4,"(78, 4)"
10323,45,74,"(45, 74)"
10324,15,91,"(15, 91)"
10325,83,78,"(83, 78)"
10326,140,73,"(140, 73)"
10327,150,161,"(150, 161)"
10328,150,161,"(150, 161)"
10329,150,161,"(150, 161)"
10330,102,159,"(102, 159)"
10331,27,135,"(27, 135)"
10332,35,99,"(35, 99)"
10333,99,45,"(99, 45)"
10334,45,32,"(45, 32)"
10335,15,3,"(15, 3)"
10336,73,3,"(73, 3)"
10337,99,3,"(99, 3)"
10338,111,38,"(111, 38)"
10339,14,24,"(14, 24)"
10340,22,13,"(22, 13)"
10341,102,13,"(102, 13)"
10342,73,45,"(73, 45)"
10343,3,82,"(3, 82)"
10344,99,23,"(99, 23)"
10345,18,20,"(18, 20)"
10346,141,20,"(141, 20)"
10347,13,78,"(13, 78)"
10348,35,111,"(35, 111)"
10349,115,115,"(115, 115)"
10350,12,150,"(12, 150)"
10351,16,13,"(16, 13)"
10352,102,33,"(102, 33)"
10353,102,78,"(102, 78)"
10354,4,162,"(4, 162)"
10355,102,105,"(102, 105)"
10356,3,74,"(3, 74)"
10357,22,35,"(22, 35)"
10358,111,150,"(111, 150)"
10359,90,135,"(90, 135)"
10360,82,3,"(82, 3)"
10361,33,67,"(33, 67)"
10362,117,111,"(117, 111)"
10363,143,67,"(143, 67)"
10364,14,3,"(14, 3)"
10365,14,3,"(14, 3)"
10366,14,3,"(14, 3)"
10367,14,3,"(14, 3)"
10368,14,3,"(14, 3)"
10369,14,3,"(14, 3)"
10370,90,3,"(90, 3)"
10371,33,3,"(33, 3)"
10372,17,15,"(17, 15)"
10373,91,21,"(91, 21)"
10374,104,104,"(104, 104)"
10375,71,22,"(71, 22)"
10376,90,135,"(90, 135)"
10377,39,3,"(39, 3)"
10378,15,3,"(15, 3)"
10379,33,15,"(33, 15)"
10380,142,32,"(142, 32)"
10381,3,54,"(3, 54)"
10382,78,77,"(78, 77)"
10383,74,45,"(74, 45)"
10384,91,150,"(91, 150)"
10385,17,17,"(17, 17)"
10386,23,24,"(23, 24)"
10387,110,15,"(110, 15)"
10388,78,11,"(78, 11)"
10389,35,74,"(35, 74)"
10390,17,74,"(17, 74)"
10391,13,78,"(13, 78)"
10392,21,3,"(21, 3)"
10393,82,159,"(82, 159)"
10394,77,103,"(77, 103)"
10395,111,150,"(111, 150)"
10396,104,104,"(104, 104)"
10397,115,77,"(115, 77)"
10398,115,77,"(115, 77)"
10399,115,77,"(115, 77)"
10400,110,14,"(110, 14)"
10401,73,150,"(73, 150)"
10402,4,3,"(4, 3)"
10403,78,4,"(78, 4)"
10404,24,74,"(24, 74)"
10405,148,11,"(148, 11)"
10406,39,73,"(39, 73)"
10407,3,14,"(3, 14)"
10408,33,19,"(33, 19)"
10409,135,15,"(135, 15)"
10410,17,3,"(17, 3)"
10411,3,90,"(3, 90)"
10413,73,142,"(73, 142)"
10414,91,3,"(91, 3)"
10415,54,73,"(54, 73)"
10416,73,15,"(73, 15)"
10417,78,33,"(78, 33)"
10418,67,104,"(67, 104)"
10419,33,78,"(33, 78)"
10420,3,93,"(3, 93)"
10421,111,117,"(111, 117)"
10422,4,150,"(4, 150)"
10423,12,3,"(12, 3)"
10424,12,3,"(12, 3)"
10425,3,99,"(3, 99)"
10426,45,135,"(45, 135)"
10427,140,90,"(140, 90)"
10428,11,74,"(11, 74)"
10429,150,78,"(150, 78)"
10430,71,35,"(71, 35)"
10431,6,161,"(6, 161)"
10432,17,15,"(17, 15)"
10433,23,13,"(23, 13)"
10434,17,41,"(17, 41)"
10435,135,78,"(135, 78)"
10436,142,35,"(142, 35)"
10437,77,150,"(77, 150)"
10438,23,102,"(23, 102)"
10439,23,140,"(23, 140)"
10440,18,74,"(18, 74)"
10441,74,78,"(74, 78)"
10442,15,17,"(15, 17)"
10443,99,148,"(99, 148)"
10444,73,41,"(73, 41)"
10445,115,78,"(115, 78)"
10446,115,78,"(115, 78)"
10447,115,78,"(115, 78)"
10448,104,81,"(104, 81)"
10449,111,80,"(111, 80)"
10450,33,135,"(33, 135)"
10451,17,4,"(17, 4)"
10452,17,78,"(17, 78)"
10453,78,102,"(78, 102)"
10454,16,3,"(16, 3)"
10455,73,140,"(73, 140)"
10456,111,4,"(111, 4)"
10457,82,148,"(82, 148)"
10458,39,143,"(39, 143)"
10459,111,18,"(111, 18)"
10460,111,4,"(111, 4)"
10461,111,12,"(111, 12)"
10462,16,107,"(16, 107)"
10463,13,159,"(13, 159)"
10464,71,148,"(71, 148)"
10465,3,74,"(3, 74)"
10466,13,45,"(13, 45)"
10467,23,161,"(23, 161)"
10468,15,159,"(15, 159)"
10469,3,4,"(3, 4)"
10470,150,135,"(150, 135)"
10471,40,17,"(40, 17)"
10472,82,73,"(82, 73)"
10473,75,20,"(75, 20)"
10474,4,78,"(4, 78)"
10475,11,75,"(11, 75)"
10476,23,45,"(23, 45)"
10477,23,45,"(23, 45)"
10478,23,45,"(23, 45)"
10479,23,45,"(23, 45)"
10480,162,90,"(162, 90)"
10481,71,86,"(71, 86)"
10482,67,104,"(67, 104)"
10483,3,15,"(3, 15)"
10484,104,4,"(104, 4)"
10485,79,3,"(79, 3)"
10486,12,135,"(12, 135)"
10487,150,15,"(150, 15)"
10488,78,82,"(78, 82)"
10489,39,99,"(39, 99)"
10490,18,159,"(18, 159)"
10491,67,104,"(67, 104)"
10492,45,73,"(45, 73)"
10493,21,148,"(21, 148)"
10494,13,45,"(13, 45)"
10495,13,45,"(13, 45)"
10496,150,45,"(150, 45)"
10497,3,18,"(3, 18)"
10498,75,11,"(75, 11)"
10499,110,90,"(110, 90)"
10500,159,150,"(159, 150)"
10501,135,4,"(135, 4)"
10502,135,4,"(135, 4)"
10503,3,82,"(3, 82)"
10504,148,82,"(148, 82)"
10505,135,45,"(135, 45)"
10506,135,27,"(135, 27)"
10507,135,33,"(135, 33)"
10508,39,99,"(39, 99)"
10509,39,99,"(39, 99)"
10510,39,99,"(39, 99)"
10511,39,99,"(39, 99)"
10512,45,71,"(45, 71)"
10513,13,67,"(13, 67)"
10514,102,3,"(102, 3)"
10515,102,3,"(102, 3)"
10516,150,78,"(150, 78)"
10517,3,82,"(3, 82)"
10518,21,18,"(21, 18)"
10519,71,22,"(71, 22)"
10520,3,91,"(3, 91)"
10521,73,101,"(73, 101)"
10522,104,104,"(104, 104)"
10523,106,41,"(106, 41)"
10524,106,41,"(106, 41)"
10525,148,99,"(148, 99)"
10526,74,13,"(74, 13)"
10527,12,78,"(12, 78)"
10528,73,15,"(73, 15)"
10529,161,105,"(161, 105)"
10530,148,71,"(148, 71)"
10531,71,22,"(71, 22)"
10532,23,39,"(23, 39)"
10533,99,35,"(99, 35)"
10534,100,15,"(100, 15)"
10535,12,90,"(12, 90)"
10536,161,15,"(161, 15)"
10537,161,16,"(161, 16)"
10538,96,83,"(96, 83)"
10539,35,143,"(35, 143)"
10540,13,102,"(13, 102)"
10541,73,4,"(73, 4)"
10542,20,18,"(20, 18)"
10543,78,148,"(78, 148)"
10544,135,150,"(135, 150)"
10545,18,39,"(18, 39)"
10546,3,83,"(3, 83)"
10547,45,13,"(45, 13)"
10548,45,13,"(45, 13)"
10549,45,13,"(45, 13)"
10550,45,13,"(45, 13)"
10551,45,13,"(45, 13)"
10552,45,13,"(45, 13)"
10553,3,102,"(3, 102)"
10554,78,91,"(78, 91)"
10555,20,73,"(20, 73)"
10556,3,15,"(3, 15)"
10557,77,159,"(77, 159)"
10558,124,102,"(124, 102)"
10559,14,104,"(14, 104)"
10560,150,27,"(150, 27)"
10561,150,79,"(150, 79)"
10562,150,15,"(150, 15)"
10563,150,73,"(150, 73)"
10564,150,17,"(150, 17)"
10565,150,19,"(150, 19)"
10566,150,12,"(150, 12)"
10567,150,21,"(150, 21)"
10568,150,19,"(150, 19)"
10569,150,19,"(150, 19)"
10570,150,19,"(150, 19)"
10571,14,150,"(14, 150)"
10572,42,159,"(42, 159)"
10573,42,159,"(42, 159)"
10574,42,159,"(42, 159)"
10575,78,17,"(78, 17)"
10576,159,74,"(159, 74)"
10577,159,74,"(159, 74)"
10578,159,74,"(159, 74)"
10579,159,74,"(159, 74)"
10580,67,142,"(67, 142)"
10581,67,5,"(67, 5)"
10582,67,73,"(67, 73)"
10583,67,73,"(67, 73)"
10584,67,33,"(67, 33)"
10585,67,104,"(67, 104)"
10586,104,104,"(104, 104)"
10587,12,22,"(12, 22)"
10588,86,12,"(86, 12)"
10589,86,12,"(86, 12)"
10590,86,12,"(86, 12)"
10591,86,12,"(86, 12)"
10592,86,12,"(86, 12)"
10593,86,12,"(86, 12)"
10594,3,17,"(3, 17)"
10595,3,143,"(3, 143)"
10596,3,79,"(3, 79)"
10597,77,22,"(77, 22)"
10598,3,15,"(3, 15)"
10599,148,21,"(148, 21)"
10600,15,17,"(15, 17)"
10601,150,15,"(150, 15)"
10602,3,102,"(3, 102)"
10603,104,104,"(104, 104)"
10604,80,83,"(80, 83)"
10605,78,91,"(78, 91)"
10606,99,39,"(99, 39)"
10607,5,99,"(5, 99)"
10608,141,73,"(141, 73)"
10609,74,39,"(74, 39)"
10610,3,54,"(3, 54)"
10611,83,3,"(83, 3)"
10612,22,74,"(22, 74)"
10613,78,17,"(78, 17)"
10614,13,93,"(13, 93)"
10615,15,82,"(15, 82)"
10616,159,120,"(159, 120)"
10617,3,17,"(3, 17)"
10618,15,82,"(15, 82)"
10619,78,12,"(78, 12)"
10620,135,45,"(135, 45)"
10621,35,99,"(35, 99)"
10622,45,161,"(45, 161)"
10623,67,104,"(67, 104)"
10624,38,111,"(38, 111)"
10626,77,22,"(77, 22)"
10627,104,90,"(104, 90)"
10628,135,90,"(135, 90)"
10629,32,89,"(32, 89)"
10630,99,5,"(99, 5)"
10631,102,33,"(102, 33)"
10632,35,13,"(35, 13)"
10633,23,83,"(23, 83)"
10634,20,3,"(20, 3)"
10635,104,104,"(104, 104)"
10636,114,15,"(114, 15)"
10637,13,35,"(13, 35)"
10638,99,6,"(99, 6)"
10640,135,21,"(135, 21)"
10641,5,99,"(5, 99)"
10642,45,104,"(45, 104)"
10643,96,87,"(96, 87)"
10644,21,150,"(21, 150)"
10645,161,62,"(161, 62)"
10646,21,150,"(21, 150)"
10647,101,12,"(101, 12)"
10648,120,159,"(120, 159)"
10649,42,100,"(42, 100)"
10650,3,77,"(3, 77)"
10651,67,16,"(67, 16)"
10652,67,16,"(67, 16)"
10653,67,42,"(67, 42)"
10654,67,42,"(67, 42)"
10655,67,104,"(67, 104)"
10656,104,104,"(104, 104)"
10657,104,104,"(104, 104)"
10658,104,104,"(104, 104)"
10659,104,104,"(104, 104)"
10660,150,39,"(150, 39)"
10661,20,120,"(20, 120)"
10662,82,135,"(82, 135)"
10663,17,135,"(17, 135)"
10664,140,161,"(140, 161)"
10665,120,150,"(120, 150)"
10666,20,75,"(20, 75)"
10667,15,24,"(15, 24)"
10668,17,135,"(17, 135)"
10669,45,135,"(45, 135)"
10670,15,3,"(15, 3)"
10671,12,3,"(12, 3)"
10672,12,4,"(12, 4)"
10673,102,124,"(102, 124)"
10674,12,86,"(12, 86)"
10675,15,8,"(15, 8)"
10676,104,104,"(104, 104)"
10677,90,3,"(90, 3)"
10678,20,161,"(20, 161)"
10679,4,45,"(4, 45)"
10680,90,135,"(90, 135)"
10681,114,3,"(114, 3)"
10682,91,32,"(91, 32)"
10683,54,159,"(54, 159)"
10684,17,3,"(17, 3)"
10685,82,90,"(82, 90)"
10686,33,78,"(33, 78)"
10687,77,83,"(77, 83)"
10688,77,83,"(77, 83)"
10689,77,83,"(77, 83)"
10690,15,135,"(15, 135)"
10691,91,32,"(91, 32)"
10692,17,120,"(17, 120)"
10693,45,91,"(45, 91)"
10694,161,100,"(161, 100)"
10695,102,124,"(102, 124)"
10696,74,22,"(74, 22)"
10697,21,161,"(21, 161)"
10698,159,11,"(159, 11)"
10699,14,33,"(14, 33)"
10700,83,161,"(83, 161)"
10701,18,3,"(18, 3)"
10702,42,135,"(42, 135)"
10703,87,96,"(87, 96)"
10704,4,91,"(4, 91)"
10705,86,3,"(86, 3)"
10706,21,123,"(21, 123)"
10707,17,78,"(17, 78)"
10708,73,123,"(73, 123)"
10709,120,150,"(120, 150)"
10710,3,99,"(3, 99)"
10711,15,3,"(15, 3)"
10712,87,96,"(87, 96)"
10713,15,120,"(15, 120)"
10714,45,135,"(45, 135)"
10715,143,3,"(143, 3)"
10716,106,6,"(106, 6)"
10717,21,118,"(21, 118)"
10718,15,21,"(15, 21)"
10719,105,159,"(105, 159)"
10720,11,40,"(11, 40)"
10721,17,40,"(17, 40)"
10722,21,135,"(21, 135)"
10723,14,3,"(14, 3)"
10724,42,78,"(42, 78)"
10725,104,104,"(104, 104)"
10726,105,84,"(105, 84)"
10727,27,90,"(27, 90)"
10728,18,3,"(18, 3)"
10729,15,67,"(15, 67)"
10730,91,161,"(91, 161)"
10731,45,24,"(45, 24)"
10732,74,123,"(74, 123)"
10733,143,159,"(143, 159)"
10734,15,161,"(15, 161)"
10735,13,24,"(13, 24)"
10736,45,23,"(45, 23)"
10737,83,78,"(83, 78)"
10738,73,67,"(73, 67)"
10739,16,161,"(16, 161)"
10740,20,3,"(20, 3)"
10741,35,142,"(35, 142)"
10742,15,150,"(15, 150)"
10743,17,150,"(17, 150)"
10744,15,150,"(15, 150)"
10745,21,150,"(21, 150)"
10746,79,150,"(79, 150)"
10747,73,150,"(73, 150)"
10748,73,21,"(73, 21)"
10749,12,150,"(12, 150)"
10750,19,150,"(19, 150)"
10751,104,104,"(104, 104)"
10752,4,111,"(4, 111)"
10753,4,111,"(4, 111)"
10754,13,84,"(13, 84)"
10755,78,86,"(78, 86)"
10756,17,32,"(17, 32)"
10757,102,148,"(102, 148)"
10758,3,86,"(3, 86)"
10759,142,73,"(142, 73)"
10760,142,73,"(142, 73)"
10761,4,111,"(4, 111)"
10762,18,111,"(18, 111)"
10763,89,148,"(89, 148)"
10764,21,120,"(21, 120)"
10765,83,96,"(83, 96)"
10766,4,102,"(4, 102)"
10767,41,161,"(41, 161)"
10768,12,159,"(12, 159)"
10769,73,3,"(73, 3)"
10770,13,3,"(13, 3)"
10771,12,137,"(12, 137)"
10772,111,35,"(111, 35)"
10773,45,35,"(45, 35)"
10774,62,104,"(62, 104)"
10775,77,78,"(77, 78)"
10776,82,3,"(82, 3)"
10777,102,23,"(102, 23)"
10778,102,23,"(102, 23)"
10779,91,102,"(91, 102)"
10780,82,78,"(82, 78)"
10781,104,104,"(104, 104)"
10782,78,86,"(78, 86)"
10783,82,118,"(82, 118)"
10784,4,135,"(4, 135)"
10785,11,35,"(11, 35)"
10786,14,159,"(14, 159)"
10787,15,73,"(15, 73)"
10788,105,84,"(105, 84)"
10789,3,17,"(3, 17)"
10790,3,18,"(3, 18)"
10791,107,15,"(107, 15)"
10792,83,23,"(83, 23)"
10793,82,3,"(82, 3)"
10794,62,123,"(62, 123)"
10795,150,159,"(150, 159)"
10796,77,22,"(77, 22)"
10797,159,38,"(159, 38)"
10798,12,150,"(12, 150)"
10799,18,3,"(18, 3)"
10800,84,104,"(84, 104)"
10801,35,73,"(35, 73)"
10802,91,3,"(91, 3)"
10803,3,20,"(3, 20)"
10804,23,105,"(23, 105)"
10805,99,159,"(99, 159)"
10806,150,98,"(150, 98)"
10807,42,67,"(42, 67)"
10808,42,67,"(42, 67)"
10809,42,67,"(42, 67)"
10810,120,67,"(120, 67)"
10811,12,111,"(12, 111)"
10812,99,67,"(99, 67)"
10813,84,67,"(84, 67)"
10814,35,104,"(35, 104)"
10815,33,42,"(33, 42)"
10816,35,104,"(35, 104)"
10817,54,161,"(54, 161)"
10818,13,39,"(13, 39)"
10819,13,39,"(13, 39)"
10820,77,3,"(77, 3)"
10821,99,78,"(99, 78)"
10822,99,78,"(99, 78)"
10823,17,150,"(17, 150)"
10824,135,17,"(135, 17)"
10825,15,77,"(15, 77)"
10826,14,3,"(14, 3)"
10827,162,102,"(162, 102)"
10828,89,73,"(89, 73)"
10829,73,150,"(73, 150)"
10830,17,54,"(17, 54)"
10831,82,45,"(82, 45)"
10832,82,45,"(82, 45)"
10833,17,4,"(17, 4)"
10834,99,78,"(99, 78)"
10835,12,150,"(12, 150)"
10836,3,6,"(3, 6)"
10837,99,161,"(99, 161)"
10838,102,39,"(102, 39)"
10839,104,104,"(104, 104)"
10840,35,45,"(35, 45)"
10841,150,161,"(150, 161)"
10842,159,23,"(159, 23)"
10843,3,24,"(3, 24)"
10844,78,83,"(78, 83)"
10845,4,39,"(4, 39)"
10846,150,73,"(150, 73)"
10847,90,4,"(90, 4)"
10848,77,17,"(77, 17)"
10849,82,73,"(82, 73)"
10850,45,18,"(45, 18)"
10851,15,100,"(15, 100)"
10852,161,83,"(161, 83)"
10853,14,73,"(14, 73)"
10854,117,161,"(117, 161)"
10855,102,21,"(102, 21)"
10856,102,21,"(102, 21)"
10857,104,104,"(104, 104)"
10858,18,32,"(18, 32)"
10859,11,23,"(11, 23)"
10860,14,17,"(14, 17)"
10861,67,15,"(67, 15)"
10862,67,15,"(67, 15)"
10863,67,93,"(67, 93)"
10864,3,33,"(3, 33)"
10865,135,3,"(135, 3)"
10866,105,83,"(105, 83)"
10867,11,91,"(11, 91)"
10868,78,99,"(78, 99)"
10869,78,77,"(78, 77)"
10870,17,99,"(17, 99)"
10871,17,99,"(17, 99)"
10872,71,86,"(71, 86)"
10873,4,148,"(4, 148)"
10874,14,24,"(14, 24)"
10875,17,161,"(17, 161)"
10876,17,161,"(17, 161)"
10877,13,6,"(13, 6)"
10878,74,73,"(74, 73)"
10879,74,73,"(74, 73)"
10880,150,135,"(150, 135)"
10881,77,3,"(77, 3)"
10882,12,150,"(12, 150)"
10883,19,13,"(19, 13)"
10884,78,82,"(78, 82)"
10885,12,3,"(12, 3)"
10886,45,91,"(45, 91)"
10887,99,78,"(99, 78)"
10888,3,18,"(3, 18)"
10889,17,77,"(17, 77)"
10890,90,135,"(90, 135)"
10891,78,14,"(78, 14)"
10892,90,135,"(90, 135)"
10893,104,78,"(104, 78)"
10894,73,35,"(73, 35)"
10895,17,14,"(17, 14)"
10896,15,71,"(15, 71)"
10897,23,41,"(23, 41)"
10898,54,17,"(54, 17)"
10899,104,104,"(104, 104)"
10900,142,32,"(142, 32)"
10901,99,23,"(99, 23)"
10902,3,41,"(3, 41)"
10903,4,39,"(4, 39)"
10904,111,38,"(111, 38)"
10905,3,73,"(3, 73)"
10906,15,110,"(15, 110)"
10908,15,135,"(15, 135)"
10909,3,42,"(3, 42)"
10910,71,13,"(71, 13)"
10911,104,104,"(104, 104)"
10912,18,45,"(18, 45)"
10913,135,3,"(135, 3)"
10914,19,24,"(19, 24)"
10915,82,135,"(82, 135)"
10916,111,3,"(111, 3)"
10917,91,150,"(91, 150)"
10918,4,3,"(4, 3)"
10919,87,3,"(87, 3)"
10920,73,82,"(73, 82)"
10921,161,17,"(161, 17)"
10922,73,142,"(73, 142)"
10923,23,150,"(23, 150)"
10924,67,104,"(67, 104)"
10925,13,106,"(13, 106)"
10926,99,17,"(99, 17)"
10927,45,35,"(45, 35)"
10928,73,15,"(73, 15)"
10929,150,17,"(150, 17)"
10930,41,71,"(41, 71)"
10931,22,73,"(22, 73)"
10932,45,135,"(45, 135)"
10933,142,24,"(142, 24)"
10934,143,39,"(143, 39)"
10935,3,4,"(3, 4)"
